period,lat,lon,time,dep,log_dep,log_dep_norm
1.0,-59.997,-140.625,6.5,0.12983723,-0.88660073,-0.3092277
1.0,-59.997,-137.8125,6.5,0.13552992,-0.8679648,-0.29311508
1.0,-59.997,-135.0,6.5,0.14546081,-0.837254,-0.2665625
1.0,-59.997,-132.1875,6.5,0.15701847,-0.80404925,-0.23785365
1.0,-59.997,-129.375,6.5,0.16661929,-0.7782747,-0.21556897
1.0,-59.997,-126.5625,6.5,0.17738023,-0.75109476,-0.19206917
1.0,-59.997,-123.75,6.5,0.18741725,-0.72719043,-0.17140149
1.0,-59.997,-120.9375,6.5,0.19920117,-0.70070815,-0.14850488
1.0,-59.997,-118.125,6.5,0.21469034,-0.6681875,-0.12038751
1.0,-59.997,-115.3125,6.5,0.21973296,-0.6581048,-0.11166998
1.0,-59.997,-112.5,6.5,0.22694449,-0.64408034,-0.09954444
1.0,-59.997,-109.6875,6.5,0.24824847,-0.6051134,-0.06585359
1.0,-59.997,-106.875,6.5,0.25831786,-0.58784556,-0.05092382
1.0,-59.997,-104.0625,6.5,0.27474853,-0.5610646,-0.027768984
1.0,-59.997,-101.25,6.5,0.2944942,-0.53092325,-0.0017087524
1.0,-59.997,-98.4375,6.5,0.31456515,-0.5022894,0.023048077
1.0,-59.997,-95.625,6.5,0.3539923,-0.45100617,0.067387596
1.0,-59.997,-92.8125,6.5,0.36926672,-0.43265983,0.08324985
1.0,-59.997,-90.0,6.5,0.38575926,-0.41368362,0.09965669
1.0,-59.997,-87.1875,6.5,0.40098795,-0.39686868,0.1141949
1.0,-59.997,-84.375,6.5,0.4143034,-0.38268152,0.12646112
1.0,-59.997,-81.5625,6.5,0.43443808,-0.3620721,0.14428003
1.0,-59.997,-78.75,6.5,0.4576452,-0.33947107,0.16382091
1.0,-59.997,-75.9375,6.5,0.49997595,-0.30105087,0.19703902
1.0,-59.997,-73.125,6.5,0.58396727,-0.2336115,0.25534716
1.0,-59.997,-70.3125,6.5,0.7157819,-0.14521927,0.33177114
1.0,-59.997,-67.5,6.5,1.0089086,0.0038518368,0.46065807
1.0,-59.997,-64.6875,6.5,1.3391314,0.12682317,0.56697917
1.0,-59.997,-61.875,6.5,1.6615125,0.22050361,0.6479753
1.0,-59.997,-59.0625,6.5,2.0972779,0.321656,0.73543173
1.0,-59.997,-56.25,6.5,2.3693824,0.37463516,0.78123754
1.0,-59.997,-53.4375,6.5,1.8726227,0.2724503,0.6928885
1.0,-59.997,-50.625,6.5,1.2219605,0.08705718,0.5325975
1.0,-59.997,-47.8125,6.5,0.70364684,-0.15264526,0.3253506
1.0,-59.997,-45.0,6.5,0.39674696,-0.4014864,0.11020242
1.0,-59.997,-42.1875,6.5,0.22993714,-0.6383909,-0.09462535
1.0,-59.997,-39.375,6.5,0.13193347,-0.87964505,-0.3032138
1.0,-59.997,-36.5625,6.5,0.078531936,-1.1049536,-0.4980158
1.0,-59.997,-33.75,6.5,0.05353399,-1.2713704,-0.6418998
1.0,-59.997,-30.9375,6.5,0.048444856,-1.3147523,-0.67940784
1.0,-59.997,-28.125,6.5,0.06051285,-1.2181524,-0.5958875
1.0,-59.997,-25.3125,6.5,0.08597496,-1.065628,-0.46401486
1.0,-59.997,-22.5,6.5,0.12969096,-0.88709027,-0.30965096
1.0,-59.997,-19.6875,6.5,0.20453084,-0.68924123,-0.13859057
1.0,-59.997,-16.875,6.5,0.31957102,-0.49543262,0.028976468
1.0,-59.997,-14.0625,6.5,0.46903637,-0.32879347,0.17305277
1.0,-59.997,-11.25,6.5,0.6924329,-0.15962231,0.31931826
1.0,-59.997,-8.4375,6.5,0.8465188,-0.072363384,0.39476237
1.0,-59.997,-5.625,6.5,1.0528629,0.022371816,0.47667047
1.0,-59.997,-2.8125,6.5,1.1982123,0.07853376,0.5252281
1.0,-57.2066,0.0,6.5,1.40695,0.14827867,0.5855296
1.0,-57.2066,2.8125,6.5,1.4251103,0.15384848,0.5903453
1.0,-57.2066,5.625,6.5,1.3148723,0.118883565,0.5601146
1.0,-57.2066,8.4375,6.5,1.0768673,0.032162208,0.48513526
1.0,-57.2066,11.25,6.5,0.84514093,-0.07307086,0.39415067
1.0,-57.2066,14.0625,6.5,0.59591895,-0.2248128,0.2629545
1.0,-57.2066,16.875,6.5,0.401386,-0.3964378,0.114567444
1.0,-57.2066,19.6875,6.5,0.27090663,-0.5671804,-0.033056702
1.0,-57.2066,22.5,6.5,0.18352525,-0.73630416,-0.17928122
1.0,-57.2066,25.3125,6.5,0.12760845,-0.8941206,-0.31572935
1.0,-57.2066,28.125,6.5,0.09556472,-1.0197024,-0.4243075
1.0,-57.2066,30.9375,6.5,0.0691103,-1.1604573,-0.54600424
1.0,-57.2066,33.75,6.5,0.050772585,-1.2943708,-0.66178596
1.0,-57.2066,36.5625,6.5,0.037444193,-1.4266155,-0.7761248
1.0,-57.2066,39.375,6.5,0.028759023,-1.5412259,-0.875217
1.0,-57.2066,42.1875,6.5,0.022379529,-1.6501491,-0.96939206
1.0,-57.2066,45.0,6.5,0.018115867,-1.7419409,-1.0487553
1.0,-57.2066,47.8125,6.5,0.014660142,-1.8338618,-1.1282302
1.0,-57.2066,50.625,6.5,0.010075924,-1.9967151,-1.2690332
1.0,-57.2066,53.4375,6.5,0.011908162,-1.9241552,-1.206298
1.0,-57.2066,56.25,6.5,0.010531072,-1.9775274,-1.2524436
1.0,-57.2066,59.0625,6.5,0.00947582,-2.0233831,-1.2920904
1.0,-57.2066,61.875,6.5,0.008795732,-2.055728,-1.3200558
1.0,-57.2066,64.6875,6.5,0.008207735,-2.0857768,-1.3460361
1.0,-57.2066,67.5,6.5,0.0076985443,-2.1135914,-1.3700846
1.0,-57.2066,70.3125,6.5,0.007436283,-2.128644,-1.3830991
1.0,-57.2066,73.125,6.5,0.006806139,-2.1670992,-1.4163475
1.0,-57.2066,75.9375,6.5,0.009562479,-2.0194294,-1.2886721
1.0,-57.2066,78.75,6.5,0.009927377,-2.0031655,-1.2746103
1.0,-57.2066,81.5625,6.5,0.011439124,-1.9416072,-1.2213869
1.0,-57.2066,84.375,6.5,0.0122067155,-1.9134011,-1.1969999
1.0,-57.2066,87.1875,6.5,0.013472121,-1.870564,-1.1599629
1.0,-57.2066,90.0,6.5,0.014906137,-1.8266349,-1.1219817
1.0,-57.2066,92.8125,6.5,0.016434705,-1.7842381,-1.0853255
1.0,-57.2066,95.625,6.5,0.017768312,-1.7503538,-1.0560291
1.0,-57.2066,98.4375,6.5,0.01990989,-1.7009311,-1.0132982
1.0,-57.2066,101.25,6.5,0.02181941,-1.661157,-0.97890955
1.0,-57.2066,104.0625,6.5,0.035370775,-1.4513555,-0.797515
1.0,-57.2066,106.875,6.5,0.040482722,-1.3927302,-0.7468276
1.0,-57.2066,109.6875,6.5,0.04776278,-1.3209103,-0.6847321
1.0,-57.2066,112.5,6.5,0.05597197,-1.2520294,-0.62517756
1.0,-57.2066,115.3125,6.5,0.06491143,-1.1876788,-0.56954
1.0,-57.2066,118.125,6.5,0.07600088,-1.1191814,-0.5103171
1.0,-57.2066,120.9375,6.5,0.09028091,-1.044404,-0.44566455
1.0,-57.2066,123.75,6.5,0.1081724,-0.96588355,-0.37777567
1.0,-57.2066,126.5625,6.5,0.12179541,-0.9143691,-0.33323625
1.0,-57.2066,129.375,6.5,0.14624688,-0.8349134,-0.2645388
1.0,-57.2066,132.1875,6.5,0.1724005,-0.7634615,-0.20276144
1.0,-57.2066,135.0,6.5,0.21024927,-0.67726547,-0.12823632
1.0,-57.2066,137.8125,6.5,0.24986249,-0.6022989,-0.0634202
1.0,-57.2066,140.625,6.5,0.2922445,-0.53425366,-0.0045882263
1.0,-57.2066,143.4375,6.5,0.3600201,-0.44367325,0.073727645
1.0,-57.2066,146.25,6.5,0.45136225,-0.34547475,0.15863012
1.0,-57.2066,149.0625,6.5,0.5603917,-0.2515083,0.23987359
1.0,-57.2066,151.875,6.5,0.67624617,-0.16989519,0.3104363
1.0,-57.2066,154.6875,6.5,0.7699297,-0.11354892,0.35915333
1.0,-57.2066,157.5,6.5,0.71894133,-0.14330655,0.33342487
1.0,-57.2066,160.3125,6.5,0.60477966,-0.21840282,0.26849657
1.0,-57.2066,163.125,6.5,0.5089943,-0.2932871,0.2037516
1.0,-57.2066,165.9375,6.5,0.4207464,-0.3759796,0.1322556
1.0,-57.2066,168.75,6.5,0.36297065,-0.4401285,0.076792434
1.0,-57.2066,171.5625,6.5,0.38755363,-0.41166818,0.10139924
1.0,-57.2066,174.375,6.5,0.36018,-0.44348043,0.07389436
1.0,-57.2066,177.1875,6.5,0.3461428,-0.4607447,0.058967654
1.0,-57.2066,180.0,6.5,0.35675254,-0.4476329,0.070304126
1.0,-57.2066,-177.1875,6.5,0.3769782,-0.42368376,0.09101057
1.0,-57.2066,-174.375,6.5,0.41007504,-0.38713667,0.1226092
1.0,-57.2066,-171.5625,6.5,0.43373415,-0.36277637,0.14367113
1.0,-57.2066,-168.75,6.5,0.3715669,-0.429963,0.08558154
1.0,-57.2066,-165.9375,6.5,0.28564322,-0.5441761,-0.013167178
1.0,-57.2066,-163.125,6.5,0.2518552,-0.59884906,-0.06043745
1.0,-57.2066,-160.3125,6.5,0.24408808,-0.6124534,-0.07219977
1.0,-57.2066,-157.5,6.5,0.23433623,-0.63016057,-0.0875094
1.0,-57.2066,-154.6875,6.5,0.20433098,-0.6896658,-0.13895765
1.0,-57.2066,-151.875,6.5,0.17909518,-0.7469161,-0.18845631
1.0,-57.2066,-149.0625,6.5,0.16855448,-0.7732597,-0.21123299
1.0,-57.2066,-146.25,6.5,0.16430193,-0.7843573,-0.22082798
1.0,-57.2066,-143.4375,6.5,0.16795334,-0.7748113,-0.21257453
1.0,-57.2066,-140.625,6.5,0.17133173,-0.7661622,-0.2050965
1.0,-57.2066,-137.8125,6.5,0.1726501,-0.7628332,-0.20221822
1.0,-57.2066,-135.0,6.5,0.18635559,-0.7296576,-0.17353459
1.0,-57.2066,-132.1875,6.5,0.20715865,-0.6836969,-0.13379698
1.0,-57.2066,-129.375,6.5,0.22513483,-0.6475573,-0.10255063
1.0,-57.2066,-126.5625,6.5,0.2439278,-0.61273867,-0.07244641
1.0,-57.2066,-123.75,6.5,0.26219028,-0.5813834,-0.045336634
1.0,-57.2066,-120.9375,6.5,0.28377378,-0.5470277,-0.015632678
1.0,-57.2066,-118.125,6.5,0.30729213,-0.51244855,0.014264482
1.0,-57.2066,-115.3125,6.5,0.3204475,-0.49424312,0.030004911
1.0,-57.2066,-112.5,6.5,0.33280244,-0.47781348,0.04420998
1.0,-57.2066,-109.6875,6.5,0.35225368,-0.45314446,0.06553883
1.0,-57.2066,-106.875,6.5,0.36982733,-0.432001,0.083819486
1.0,-57.2066,-104.0625,6.5,0.4011499,-0.39669332,0.11434651
1.0,-57.2066,-101.25,6.5,0.43336016,-0.363151,0.1433472
1.0,-57.2066,-98.4375,6.5,0.47574028,-0.32263008,0.17838164
1.0,-57.2066,-95.625,6.5,0.5166648,-0.28679112,0.20936802
1.0,-57.2066,-92.8125,6.5,0.5877666,-0.2307951,0.25778222
1.0,-57.2066,-90.0,6.5,0.6291938,-0.20121558,0.28335667
1.0,-57.2066,-87.1875,6.5,0.6846958,-0.16450235,0.31509897
1.0,-57.2066,-84.375,6.5,0.6989063,-0.15558104,0.32281232
1.0,-57.2066,-81.5625,6.5,0.70139796,-0.15403551,0.3241486
1.0,-57.2066,-78.75,6.5,0.7006284,-0.15451226,0.3237364
1.0,-57.2066,-75.9375,6.5,0.67590564,-0.17011392,0.3102472
1.0,-57.2066,-73.125,6.5,0.67188954,-0.17270212,0.30800945
1.0,-57.2066,-70.3125,6.5,0.7306122,-0.13631307,0.33947143
1.0,-57.2066,-67.5,6.5,0.93670493,-0.028397193,0.4327756
1.0,-57.2066,-64.6875,6.5,1.2088252,0.082363516,0.52853936
1.0,-57.2066,-61.875,6.5,1.4368638,0.1574156,0.5934294
1.0,-57.2066,-59.0625,6.5,1.7120755,0.2335229,0.65923184
1.0,-57.2066,-56.25,6.5,1.9855806,0.2978875,0.7148815
1.0,-57.2066,-53.4375,6.5,2.1831305,0.3390797,0.7504963
1.0,-57.2066,-50.625,6.5,1.9511904,0.29029965,0.70832103
1.0,-57.2066,-47.8125,6.5,1.4888862,0.17286152,0.6067839
1.0,-57.2066,-45.0,6.5,1.014951,0.0064450717,0.46290022
1.0,-57.2066,-42.1875,6.5,0.6664382,-0.1762401,0.3049505
1.0,-57.2066,-39.375,6.5,0.42285672,-0.37380677,0.13413423
1.0,-57.2066,-36.5625,6.5,0.27458376,-0.56132513,-0.02799424
1.0,-57.2066,-33.75,6.5,0.18400048,-0.73518103,-0.17831016
1.0,-57.2066,-30.9375,6.5,0.13625279,-0.8656546,-0.29111767
1.0,-57.2066,-28.125,6.5,0.11950959,-0.9225972,-0.3403503
1.0,-57.2066,-25.3125,6.5,0.124767356,-0.903899,-0.3241838
1.0,-57.2066,-22.5,6.5,0.15261862,-0.8163925,-0.2485256
1.0,-57.2066,-19.6875,6.5,0.20896268,-0.6799313,-0.13054119
1.0,-57.2066,-16.875,6.5,0.3042702,-0.51674056,0.010553606
1.0,-57.2066,-14.0625,6.5,0.44212934,-0.35445067,0.15086953
1.0,-57.2066,-11.25,6.5,0.6442657,-0.19093499,0.2922453
1.0,-57.2066,-8.4375,6.5,0.7865818,-0.1042561,0.3671879
1.0,-57.2066,-5.625,6.5,1.0392876,0.016735733,0.4717975
1.0,-57.2066,-2.8125,6.5,1.2743038,0.10527298,0.5483469
1.0,-54.4162,0.0,6.5,1.6719159,0.22321442,0.6503191
1.0,-54.4162,2.8125,6.5,1.8318595,0.26289216,0.6846245
1.0,-54.4162,5.625,6.5,1.8015375,0.2556433,0.6783571
1.0,-54.4162,8.4375,6.5,1.5743132,0.19709113,0.6277329
1.0,-54.4162,11.25,6.5,1.3248949,0.12218143,0.5629659
1.0,-54.4162,14.0625,6.5,1.0728074,0.030521773,0.48371693
1.0,-54.4162,16.875,6.5,0.7563589,-0.121272065,0.35247588
1.0,-54.4162,19.6875,6.5,0.5313737,-0.27459997,0.2199085
1.0,-54.4162,22.5,6.5,0.37025183,-0.4315028,0.084250234
1.0,-54.4162,25.3125,6.5,0.26134884,-0.5827794,-0.046543617
1.0,-54.4162,28.125,6.5,0.1868846,-0.7284265,-0.1724702
1.0,-54.4162,30.9375,6.5,0.14516473,-0.8381389,-0.26732755
1.0,-54.4162,33.75,6.5,0.10479377,-0.9796645,-0.3896907
1.0,-54.4162,36.5625,6.5,0.077395946,-1.1112818,-0.50348705
1.0,-54.4162,39.375,6.5,0.0587839,-1.2307416,-0.6067721
1.0,-54.4162,42.1875,6.5,0.044424247,-1.3523799,-0.7119407
1.0,-54.4162,45.0,6.5,0.03419037,-1.4660962,-0.8102598
1.0,-54.4162,47.8125,6.5,0.026848545,-1.5710793,-0.9010283
1.0,-54.4162,50.625,6.5,0.021087889,-1.6759669,-0.9917141
1.0,-54.4162,53.4375,6.5,0.02378343,-1.6237255,-0.94654626
1.0,-54.4162,56.25,6.5,0.015563076,-1.8079046,-1.1057876
1.0,-54.4162,59.0625,6.5,0.013384193,-1.8734078,-1.1624217
1.0,-54.4162,61.875,6.5,0.012084043,-1.9177878,-1.2007927
1.0,-54.4162,64.6875,6.5,0.011121221,-1.9538475,-1.23197
1.0,-54.4162,67.5,6.5,0.010373645,-1.9840686,-1.2580991
1.0,-54.4162,70.3125,6.5,0.0100132,-1.9994271,-1.271378
1.0,-54.4162,73.125,6.5,0.009002469,-2.0456383,-1.3113323
1.0,-54.4162,75.9375,6.5,0.011662318,-1.9332151,-1.2141311
1.0,-54.4162,78.75,6.5,0.012219264,-1.9129549,-1.1966141
1.0,-54.4162,81.5625,6.5,0.01329784,-1.8762189,-1.1648521
1.0,-54.4162,84.375,6.5,0.015206862,-1.8179604,-1.1144818
1.0,-54.4162,87.1875,6.5,0.016859852,-1.7731463,-1.0757354
1.0,-54.4162,90.0,6.5,0.018659648,-1.7290965,-1.0376501
1.0,-54.4162,92.8125,6.5,0.020619553,-1.6857208,-1.0001473
1.0,-54.4162,95.625,6.5,0.022450283,-1.6487782,-0.9682068
1.0,-54.4162,98.4375,6.5,0.025374964,-1.5955945,-0.92222416
1.0,-54.4162,101.25,6.5,0.036007114,-1.4436117,-0.79081976
1.0,-54.4162,104.0625,6.5,0.042614505,-1.3704425,-0.7275576
1.0,-54.4162,106.875,6.5,0.049016293,-1.3096595,-0.67500454
1.0,-54.4162,109.6875,6.5,0.05801544,-1.2364564,-0.6117131
1.0,-54.4162,112.5,6.5,0.07099205,-1.1487902,-0.5359169
1.0,-54.4162,115.3125,6.5,0.08531638,-1.0689676,-0.4669022
1.0,-54.4162,118.125,6.5,0.0942208,-1.0258532,-0.42962542
1.0,-54.4162,120.9375,6.5,0.113054976,-0.94671035,-0.3611985
1.0,-54.4162,123.75,6.5,0.13709813,-0.86296844,-0.2887952
1.0,-54.4162,126.5625,6.5,0.16567281,-0.7807488,-0.21770805
1.0,-54.4162,129.375,6.5,0.20012009,-0.6987093,-0.14677668
1.0,-54.4162,132.1875,6.5,0.23110664,-0.63618755,-0.09272033
1.0,-54.4162,135.0,6.5,0.28085268,-0.5515214,-0.019517945
1.0,-54.4162,137.8125,6.5,0.3176803,-0.4980097,0.026748309
1.0,-54.4162,140.625,6.5,0.36029518,-0.44334155,0.07401443
1.0,-54.4162,143.4375,6.5,0.4253654,-0.37123784,0.13635533
1.0,-54.4162,146.25,6.5,0.49222845,-0.30783328,0.19117495
1.0,-54.4162,149.0625,6.5,0.5539651,-0.2565176,0.23554254
1.0,-54.4162,151.875,6.5,0.607097,-0.21674189,0.26993263
1.0,-54.4162,154.6875,6.5,0.69885325,-0.155614,0.32278383
1.0,-54.4162,157.5,6.5,0.6586124,-0.18137011,0.3005151
1.0,-54.4162,160.3125,6.5,0.61518174,-0.21099657,0.27490005
1.0,-54.4162,163.125,6.5,0.57769835,-0.23829888,0.25129443
1.0,-54.4162,165.9375,6.5,0.5060713,-0.29578826,0.2015891
1.0,-54.4162,168.75,6.5,0.45546615,-0.34154388,0.16202874
1.0,-54.4162,171.5625,6.5,0.48025188,-0.31853092,0.18192577
1.0,-54.4162,174.375,6.5,0.46078926,-0.33649763,0.16639173
1.0,-54.4162,177.1875,6.5,0.45383072,-0.34310612,0.16067803
1.0,-54.4162,180.0,6.5,0.4724082,-0.32568258,0.17574243
1.0,-54.4162,-177.1875,6.5,0.5028317,-0.29857734,0.19917765
1.0,-54.4162,-174.375,6.5,0.5490247,-0.2604081,0.2321788
1.0,-54.4162,-171.5625,6.5,0.6139289,-0.2118819,0.27413458
1.0,-54.4162,-168.75,6.5,0.61429566,-0.21162255,0.2743588
1.0,-54.4162,-165.9375,6.5,0.5687649,-0.2450672,0.24544255
1.0,-54.4162,-163.125,6.5,0.4953797,-0.30506182,0.19357117
1.0,-54.4162,-160.3125,6.5,0.44138485,-0.3551826,0.15023671
1.0,-54.4162,-157.5,6.5,0.41071564,-0.38645875,0.12319533
1.0,-54.4162,-154.6875,6.5,0.36191297,-0.44139585,0.075696684
1.0,-54.4162,-151.875,6.5,0.29762834,-0.5263257,0.0022662873
1.0,-54.4162,-149.0625,6.5,0.25704074,-0.58999807,-0.052784875
1.0,-54.4162,-146.25,6.5,0.23050287,-0.6373237,-0.09370262
1.0,-54.4162,-143.4375,6.5,0.2150121,-0.6675371,-0.11982517
1.0,-54.4162,-140.625,6.5,0.20900892,-0.6798352,-0.13045812
1.0,-54.4162,-137.8125,6.5,0.19451442,-0.7110482,-0.15744488
1.0,-54.4162,-135.0,6.5,0.2037015,-0.69100577,-0.1401162
1.0,-54.4162,-132.1875,6.5,0.21769321,-0.6621551,-0.11517189
1.0,-54.4162,-129.375,6.5,0.24587648,-0.60928303,-0.06945866
1.0,-54.4162,-126.5625,6.5,0.28152946,-0.55047613,-0.01861419
1.0,-54.4162,-123.75,6.5,0.317045,-0.49887908,0.025996657
1.0,-54.4162,-120.9375,6.5,0.345642,-0.46137348,0.05842402
1.0,-54.4162,-118.125,6.5,0.3607734,-0.44276547,0.07451251
1.0,-54.4162,-115.3125,6.5,0.37741956,-0.4231756,0.091449924
1.0,-54.4162,-112.5,6.5,0.3971417,-0.4010545,0.11057583
1.0,-54.4162,-109.6875,6.5,0.418522,-0.3782817,0.1302652
1.0,-54.4162,-106.875,6.5,0.4481806,-0.34854695,0.1559739
1.0,-54.4162,-104.0625,6.5,0.48814124,-0.3114545,0.18804404
1.0,-54.4162,-101.25,6.5,0.54823786,-0.26103097,0.23164026
1.0,-54.4162,-98.4375,6.5,0.6203533,-0.20736092,0.27804342
1.0,-54.4162,-95.625,6.5,0.7080262,-0.14995068,0.32768035
1.0,-54.4162,-92.8125,6.5,0.85180855,-0.069658004,0.39710143
1.0,-54.4162,-90.0,6.5,0.96434635,-0.01576696,0.4436957
1.0,-54.4162,-87.1875,6.5,1.071344,0.029928949,0.4832044
1.0,-54.4162,-84.375,6.5,1.1994706,0.078989625,0.52562225
1.0,-54.4162,-81.5625,6.5,1.2536341,0.098170795,0.5422063
1.0,-54.4162,-78.75,6.5,1.2569352,0.0993129,0.54319376
1.0,-54.4162,-75.9375,6.5,1.3657078,0.13535778,0.5743582
1.0,-54.4162,-73.125,6.5,1.1873133,0.074565336,0.521797
1.0,-54.4162,-70.3125,6.5,1.0517424,0.021909397,0.47627068
1.0,-54.4162,-67.5,6.5,1.0068337,0.0029577317,0.45988506
1.0,-54.4162,-64.6875,6.5,1.1619761,0.06519719,0.5136973
1.0,-54.4162,-61.875,6.5,1.3972161,0.14526358,0.58292276
1.0,-54.4162,-59.0625,6.5,1.6169733,0.20870285,0.6377724
1.0,-54.4162,-56.25,6.5,1.8559567,0.26856783,0.6895317
1.0,-54.4162,-53.4375,6.5,2.025008,0.30642673,0.7222645
1.0,-54.4162,-50.625,6.5,2.0492988,0.31160527,0.72674185
1.0,-54.4162,-47.8125,6.5,1.920324,0.2833745,0.7023335
1.0,-54.4162,-45.0,6.5,1.626019,0.21112561,0.63986707
1.0,-54.4162,-42.1875,6.5,1.3000677,0.11396596,0.55586284
1.0,-54.4162,-39.375,6.5,0.9648552,-0.015537861,0.44389373
1.0,-54.4162,-36.5625,6.5,0.6963766,-0.15715581,0.3214508
1.0,-54.4162,-33.75,6.5,0.5064,-0.2955063,0.20183288
1.0,-54.4162,-30.9375,6.5,0.36917025,-0.4327733,0.08315176
1.0,-54.4162,-28.125,6.5,0.29273668,-0.53352284,-0.0039563654
1.0,-54.4162,-25.3125,6.5,0.26014566,-0.58478343,-0.0482763
1.0,-54.4162,-22.5,6.5,0.25443128,-0.5944295,-0.056616288
1.0,-54.4162,-19.6875,6.5,0.284686,-0.5456339,-0.014427601
1.0,-54.4162,-16.875,6.5,0.35788915,-0.44625148,0.071498506
1.0,-54.4162,-14.0625,6.5,0.47994667,-0.318807,0.18168707
1.0,-54.4162,-11.25,6.5,0.66084003,-0.17990366,0.301783
1.0,-54.4162,-8.4375,6.5,0.89825493,-0.04660039,0.41703707
1.0,-54.4162,-5.625,6.5,1.1954613,0.07753551,0.524365
1.0,-54.4162,-2.8125,6.5,1.352545,0.13115174,0.5707216
1.0,-51.6257,0.0,6.5,1.8391556,0.26461846,0.68611705
1.0,-51.6257,2.8125,6.5,2.3876407,0.37796897,0.78411996
1.0,-51.6257,5.625,6.5,2.5807662,0.41174865,0.8133259
1.0,-51.6257,8.4375,6.5,2.2901912,0.35987175,0.7684731
1.0,-51.6257,11.25,6.5,1.9655744,0.2934895,0.711079
1.0,-51.6257,14.0625,6.5,1.6285784,0.21180868,0.6404577
1.0,-51.6257,16.875,6.5,1.287199,0.1096457,0.55212754
1.0,-51.6257,19.6875,6.5,0.9142777,-0.038921885,0.4236759
1.0,-51.6257,22.5,6.5,0.67468894,-0.17089641,0.30957067
1.0,-51.6257,25.3125,6.5,0.481472,-0.31742898,0.18287851
1.0,-51.6257,28.125,6.5,0.35176072,-0.45375267,0.06501298
1.0,-51.6257,30.9375,6.5,0.28396207,-0.54673964,-0.015383612
1.0,-51.6257,33.75,6.5,0.20698328,-0.68406475,-0.13411498
1.0,-51.6257,36.5625,6.5,0.15333794,-0.81435037,-0.24676
1.0,-51.6257,39.375,6.5,0.11850579,-0.9262604,-0.34351748
1.0,-51.6257,42.1875,6.5,0.08928409,-1.0492259,-0.44983357
1.0,-51.6257,45.0,6.5,0.06744041,-1.1710798,-0.5551885
1.0,-51.6257,47.8125,6.5,0.05172525,-1.2862974,-0.6548057
1.0,-51.6257,50.625,6.5,0.040094454,-1.3969157,-0.7504463
1.0,-51.6257,53.4375,6.5,0.0415542,-1.3813851,-0.7370186
1.0,-51.6257,56.25,6.5,0.025605405,-1.5916684,-0.9188296
1.0,-51.6257,59.0625,6.5,0.020546786,-1.6872561,-1.0014749
1.0,-51.6257,61.875,6.5,0.017077673,-1.7675713,-1.0709155
1.0,-51.6257,64.6875,6.5,0.014851826,-1.8282201,-1.1233524
1.0,-51.6257,67.5,6.5,0.013875137,-1.8577627,-1.1488949
1.0,-51.6257,70.3125,6.5,0.013478048,-1.870373,-1.1597978
1.0,-51.6257,73.125,6.5,0.012098813,-1.9172572,-1.2003338
1.0,-51.6257,75.9375,6.5,0.013891727,-1.8572438,-1.1484462
1.0,-51.6257,78.75,6.5,0.015514306,-1.8092676,-1.106966
1.0,-51.6257,81.5625,6.5,0.016416628,-1.784716,-1.0857387
1.0,-51.6257,84.375,6.5,0.017844025,-1.7485071,-1.0544325
1.0,-51.6257,87.1875,6.5,0.021002654,-1.6777258,-0.99323493
1.0,-51.6257,90.0,6.5,0.02244488,-1.6488827,-0.9682972
1.0,-51.6257,92.8125,6.5,0.0246789,-1.6076742,-0.93266827
1.0,-51.6257,95.625,6.5,0.0277917,-1.5560849,-0.8880641
1.0,-51.6257,98.4375,6.5,0.0314153,-1.5028588,-0.8420448
1.0,-51.6257,101.25,6.5,0.042118926,-1.3755227,-0.73195
1.0,-51.6257,104.0625,6.5,0.049454376,-1.3057953,-0.6716636
1.0,-51.6257,106.875,6.5,0.05675079,-1.2460281,-0.6199888
1.0,-51.6257,109.6875,6.5,0.06680821,-1.1751702,-0.55872506
1.0,-51.6257,112.5,6.5,0.08126436,-1.0900999,-0.48517326
1.0,-51.6257,115.3125,6.5,0.09746868,-1.0111349,-0.41689998
1.0,-51.6257,118.125,6.5,0.11567998,-0.93674177,-0.35257968
1.0,-51.6257,120.9375,6.5,0.13988109,-0.854241,-0.28124946
1.0,-51.6257,123.75,6.5,0.17281404,-0.76242095,-0.2018618
1.0,-51.6257,126.5625,6.5,0.21083894,-0.6760492,-0.12718472
1.0,-51.6257,129.375,6.5,0.25693125,-0.5901831,-0.052944835
1.0,-51.6257,132.1875,6.5,0.28454036,-0.5458561,-0.014619721
1.0,-51.6257,135.0,6.5,0.34041393,-0.4679927,0.05270104
1.0,-51.6257,137.8125,6.5,0.3910019,-0.40782112,0.10472542
1.0,-51.6257,140.625,6.5,0.44359976,-0.3530087,0.15211627
1.0,-51.6257,143.4375,6.5,0.5233305,-0.28122395,0.2141814
1.0,-51.6257,146.25,6.5,0.5972909,-0.22381411,0.26381797
1.0,-51.6257,149.0625,6.5,0.65025437,-0.18691672,0.29571947
1.0,-51.6257,151.875,6.5,0.70008445,-0.15484957,0.32344475
1.0,-51.6257,154.6875,6.5,0.691229,-0.16037805,0.31866482
1.0,-51.6257,157.5,6.5,0.664015,-0.17782211,0.3035827
1.0,-51.6257,160.3125,6.5,0.60277355,-0.21984582,0.26724896
1.0,-51.6257,163.125,6.5,0.53370345,-0.27269998,0.22155124
1.0,-51.6257,165.9375,6.5,0.45660502,-0.34045932,0.16296646
