lon,lat,dep,log_dep,log_dep_norm
109.42,35.75,18.480001392000002,1.2667019995971776,0.8014299224559281
109.42,35.75,25.520003424000002,1.4068807283180984,0.9313989458738396
109.42,35.75,30.129998976,1.4789991169133985,0.9982647009119342
109.42,35.75,48.18007008,1.6828674273629298,1.1872845718777831
107.6,35.7,62.55985535999999,1.7962957359529028,1.2924515014818758
107.7,35.7,26.840005776,1.4287826049576346,0.9517056325147727
103.17,35.63,47.840112000000005,1.6797921877220985,1.1844333126564883
103.2,35.62,36.33987888000001,1.5603834754806754,1.0737215530391964
109.78,35.62,14.739989472000001,1.168497173329414,0.7103776959062235
103.57,35.58,298.53995904,2.4750024688962826,1.9217256579298887
103.58,35.55,233.67986783999996,2.36862129834595,1.8230925987443725
-72.45,35.49,2.4400002384,0.3873898687714341,-0.013838841683524412
107.97,35.48,41.13997343999999,1.6142640069779282,1.1236777776663842
81.48,35.28,2.7499991184000003,0.43933255460332576,0.034320677331052075
107.82,35.2,55.21985135999999,1.7420952332771908,1.242198610292181
108.33,35.13,24.85998648,1.3955008881164468,0.9208479390901706
107.65,35.07,20.90001096,1.3201465138558517,0.8509818864994418
105.92,35.0,241.04005488,2.38208921754548,1.8355796024560351
-35.25,34.98,2.1000011616000003,0.32221953496074346,-0.07426259297932745
113.37,34.97,49.22012736,1.6921427331309782,1.1958843248044613
104.17,34.93,173.31996383999999,2.2388485897548476,1.7027716887476652
179.7,34.904,1.6149995568000002,0.20817240748486737,-0.18000327073342307
108.55,34.8,32.33985263999999,1.5097380366656,1.0267647980205972
105.7,34.68,42.64014095999999,1.6298186317138483,1.138099504878538
111.15,34.63,60.25993487999999,1.7800286580165294,1.2773692115185915
109.5,34.5,132.02010288,2.1206400668506435,1.593172704495782
-32.25,34.47,1.5000003792000003,0.17609136884531248,-0.2097477355339014
177.74,34.42,6.789984624,0.8318687908166557,0.39826713156348403
177.74,34.42,3.250005552,0.5118841028868448,0.10158804352781184
109.52,34.35,57.960014400000006,1.7631284846983737,1.2616999367163702
107.0,34.33,31.079989440000006,1.4924808625693367,1.0107645240510026
109.57,34.33,56.83985567999999,1.754652966555587,1.253841720095132
108.85,34.28,16.239999312,1.2105860065064735,0.7494010526932038
107.83,34.27,20.720003472000002,1.3163898238468592,0.8474988093149952
109.2,34.2,39.759958080000004,1.5994459178370897,1.1099389415952672
109.48,34.18,7.000014384,0.8450989324264582,0.4105336758558784
164.5,34.03,1.3999997232,0.1461279498120063,-0.2375288143434659
-21.02,33.82,4.750015392,0.6766950169195687,0.2543952043638313
-177.5,33.59,2.1999986639999998,0.34242241708693166,-0.055531157160734645
150.4,33.4,4.199996016,0.623248878438368,0.20484173439557768
-164.47,33.35,0.6000007823999999,-0.2218481832967213,-0.5787039633666506
-21.98,33.15,1.1700013679999999,0.06818636953633589,-0.30979363771938084
-21.98,33.15,2.3399995824,0.36921577990527454,-0.030689248325089086
158.0,33.05,1.1000009088,0.04139304396428151,-0.33463551202151487
-166.42,33.02,0.39999947039999995,-0.39794058367831237,-0.7419709405873933
34.92,32.55,72.00015696,1.857333443192207,1.349043619800729
153.02,32.29,1.6000010352000003,0.20412026364436375,-0.18376028281724402
159.56,32.29,1.3999997232,0.1461279498120063,-0.2375288143434659
-64.25,32.08,1.8999998496000001,0.27875356657499073,-0.11456278341875596
-168.44,32.04,0.6000007823999999,-0.2218481832967213,-0.5787039633666506
33.5,32.0,35.9999208,1.5563015453183762,1.0699369240751946
150.0,32.0,17.899991280000002,1.252852819412921,0.7885894263256626
-124.6,31.7,1.1000009088,0.04139304396428151,-0.33463551202151487
99.98,31.63,37.71989424,1.5765704663810702,1.0887295889844173
-24.67,31.55,2.3599997135999997,0.37291195026589163,-0.027262282932129733
137.08,31.53,21.40001424,1.3304140623375724,0.8605016136452206
-139.59,31.51,0.6000007823999999,-0.2218481832967213,-0.5787039633666506
-159.42,31.31,0.30000007584000005,-0.5228786354907063,-0.8578093187062401
162.19,31.13,0.6000007823999999,-0.2218481832967213,-0.5787039633666506
-177.49,31.11,0.5000001264,-0.30102988587435003,-0.6521185866157344
-170.35,31.1,0.6000007823999999,-0.2218481832967213,-0.5787039633666506
-127.6,31.0,0.7999989407999999,-0.09691058801433117,-0.46286600852713655
-146.48,30.58,0.39999947039999995,-0.39794058367831237,-0.7419709405873933
175.0,30.0,3.0000007584000006,0.47712136450929366,0.0693571965263553
-24.0,30.0,2.0000005056,0.30103010545361236,-0.09390872249522092
-75.57,29.25,2.910000168,0.46389301405857764,0.0570923129366894
-15.45,29.11,7.750003536,0.8893019006566248,0.45151718787277917
-15.45,29.11,4.1500114560000005,0.6180492955725067,0.20002085526917393
140.0,28.4,0.6000007823999999,-0.2218481832967213,-0.5787039633666506
85.72,28.38,0.5100001919999999,-0.2924296604029954,-0.6441447455352439
-177.3,28.2,0.6200009136,-0.2076076705482843,-0.5655006367865568
-21.98,28.0,2.399999976,0.3802112373686612,-0.020494628345372655
-19.03,25.52,5.200002576,0.7160035587775507,0.2908407681371711
-19.18,25.5,6.8000130720000005,0.8325097475727086,0.3988614052054084
-22.83,24.55,5.209999488,0.716837680620295,0.2916141379793876
59.0,24.4,118.59995808000001,2.074084535523793,1.5500079747506639
59.2,23.5,133.09989552,2.124177714564793,1.5964526929990306
-43.39,23.22,6.900013728,0.838849954793591,0.4047398330402466
-19.18,23.07,5.500004543999999,0.7403630483003003,0.3134260711508237
-21.3,22.68,4.3999973279999995,0.6434524127509128,0.22357377489952204
-158.0,22.5,0.8999995968000001,-0.04575768512464656,-0.4154387498108763
-41.3,22.08,4.799999952,0.6812412330326424,0.2586103037148841
-25.23,21.93,6.700012416,0.8260756075060938,0.39289588598132674
64.6,21.8,33.600031200000004,1.5263396806631044,1.0421572864328956
-157.6,21.3,0.43999973280000004,-0.3565475872490871,-0.7035927403330732
-20.69,21.15,20.480014512000004,1.3113302600420398,0.8428077511734837
-20.68,21.15,19.700003088,1.2944662942377987,0.827172046765764
-31.17,21.05,3.730015008,0.5717105792291894,0.1570571491167888
65.6,21.0,20.000005056,1.3010301054536124,0.8332577927373745
-19.75,20.92,21.920011344,1.3408407745675928,0.8701689120888616
-19.74,20.92,27.199989216000002,1.434568731849176,0.9570703356214967
-19.74,20.92,11.390014799999998,1.056524288394654,0.6065601863807215
-19.74,20.92,17.809987536,1.2506636155301545,0.7865596697905444
63.1,20.9,23.099993855999998,1.363611864381077,0.8912815040792783
59.6,20.7,121.79991600000002,2.0856469887833176,1.560728294246837
-29.0,20.0,1.0000002528,1.0978963116709104e-07,-0.37301365455547764
-19.9,19.9,6.200009136,0.7923923294517157,0.3616658784460385
-19.55,19.52,4.299996672,0.6334681194557272,0.21431667247796465
60.7,19.2,45.700079040000006,1.659916951199088,1.1660056588700252
-26.07,19.2,7.10001504,0.8512592686883836,0.41624533336050884
-20.18,19.0,27.399990528,1.4377504126876126,0.9600202835570523
-20.17,19.0,21.549999455999995,1.3334472635335854,0.8633138962281273
-21.08,18.5,18.740015711999998,1.2727699506729995,0.8070559235094998
-21.08,18.43,4.799999952,0.6812412330326424,0.2586103037148841
-21.1,18.4,6.000007824,0.7781518167032788,0.34846255186594494
-21.0,18.1,13.499993952,1.1303335739310347,0.6749936844432953
69.0,17.9,8.699993999999998,0.9395189531050794,0.4980767573966653
-31.54,17.54,4.6999992960000005,0.6720977928839434,0.25013281217497707
-117.0,17.5,0.8999995968000001,-0.04575768512464656,-0.4154387498108763
58.8,17.4,12.399986736000002,1.093421220606986,0.6407697864428027
69.0,17.1,5.500004543999999,0.7403630483003003,0.3134260711508237
59.8,16.6,12.899990016,1.1105893741753896,0.6566875235597975
59.9,16.6,4.299996672,0.6334681194557272,0.21431667247796465
67.9,16.5,15.80000904,1.198657335436764,0.7383411883061453
60.47,16.25,6.10000848,0.785330438750873,0.3551183298539847
-75.67,16.21,3.2899931999999996,0.5171950003191144,0.10651212979284691
60.3,16.2,16.89998472,1.2278863119496095,0.7654413166033757
61.5,15.98,4.499997984000001,0.6532123192113723,0.23262283336146242
68.75,15.47,7.399985471999999,0.869230867104432,0.432907997637076
6.0,15.0,200.00005056000003,2.3010301054536124,1.76042430796997
64.8,14.9,7.899988752000001,0.8976264729426174,0.45923545254998477
64.77,14.48,4.299996672,0.6334681194557272,0.21431667247796465
50.5,14.4,73.99985472,1.869230867104432,1.3600745128696714
57.4,14.3,24.400002384,1.387389868771434,0.913327673549071
-18.58,14.17,7.499986128,0.8750604601198835,0.43831300107843646
73.3,13.1,63.100067039999985,1.8000298206559662,1.2959136197835983
46.8,12.9,34.19984592,1.5340241494407985,1.0492820685709239
58.7,12.7,18.599995872,1.2695128478325497,0.8040360468191659
15.035,12.11,105.00005807999999,2.021189539296762,1.5009655054256064
73.9,12.1,17.899991280000002,1.252852819412921,0.7885894263256626
134.29,12.02,0.5200002576,-0.2839964412224492,-0.6363257470954242
134.29,12.02,0.11000009087999998,-0.9586069560357185,-1.2618020272541104
8.31,12.0,159.00009696,2.2013973891580623,1.6680481895990669
-78.42,11.58,3.889997136,0.5899492815776732,0.17396746321559706
-21.02,11.48,10.370014415999998,1.015779360129147,0.5687828532273893
-21.02,11.48,22.619984399999996,1.3544923010758974,0.8828261503491718
53.5,11.3,10.500005808000001,1.0211895392967623,0.5737989901930112
162.3,11.3,0.31000014144000004,-0.5086381080154128,-0.844605978471898
57.7,10.5,11.400011712,1.0569052975166795,0.6069134452806618
75.2,10.5,116.00013023999999,2.064458476834518,1.5410830154603046
65.0,10.0,1.5000003792000003,0.17609136884531248,-0.2097477355339014
-18.11,9.34,3.9999947039999997,0.6020594163216877,0.18519557464520214
-139.98,9.0,0.12999990672000003,-0.8860569593162694,-1.1945360996156025
-139.98,9.0,0.12000015647999998,-0.92081818763274,-1.226765546538989
73.7,8.8,8.399992032,0.9242788741023492,0.4839466664558344
75.3,8.6,20.500008335999997,1.3117540376546843,0.843200663585833
51.2,8.0,14.199998544,1.1522882998525776,0.695349371168859
-28.0,8.0,3.0000007584000006,0.47712136450929366,0.0693571965263553
175.01,7.93,0.29000001024,-0.5376019867659563,-0.8714603170006588
175.01,7.93,0.3699992736,-0.4317991285595491,-0.773363449655776
71.1,7.5,20.300007024,1.3074961881833564,0.839252928129117
76.7,7.5,141.60010896000003,2.151063587539545,1.6213803741540176
61.1,6.7,3.399990768,0.5314777378034021,0.11975460573413597
-21.9,6.67,2.500000632,0.3979401184616687,-0.004057003443395826
-21.14,6.65,2.6999987904,0.4313635695950158,0.02693210127095655
59.2,6.42,1.1000009088,0.04139304396428151,-0.33463551202151487
78.7,6.4,14.600001167999999,1.1643528905279943,0.7065352556630927
-21.09,5.45,2.600001288,0.4149735631135696,0.011735836076914396
60.2,5.4,6.500011104,0.8129140985508261,0.38069297558806864
-85.58,5.37,4.799999952,0.6812412330326424,0.2586103037148841
-20.63,5.37,3.899994048000001,0.5910639442257997,0.1750009410987204
-22.2,5.31,3.399990768,0.5314777378034021,0.11975460573413597
-21.71,5.26,1.6000010352000003,0.20412026364436375,-0.18376028281724402
-21.64,5.07,2.500000632,0.3979401184616687,-0.004057003443395826
-36.48,5.04,3.7999933919999997,0.5797828414009071,0.16454148030458415
-26.1,5.04,4.900000608,0.6901961339164787,0.2669129879616039
-139.78,5.02,0.16000010352,-0.7958797363556364,-1.1109267980498396
-139.78,5.02,0.16999985376,-0.7695514522173281,-1.0865160945932706
-139.78,5.02,0.21999986640000002,-0.6575775829130682,-0.98269767239333
-139.78,5.02,0.18999998496000003,-0.7212464334250092,-1.0417292986513513
138.83,5.01,0.31000014144000004,-0.5086381080154128,-0.844605978471898
138.83,5.01,0.5700005856000001,-0.24412469814730156,-0.5993580020121902
-140.0,5.0,0.23125001904000003,-0.6359182228312363,-0.9626158389840898
-12.83,4.32,5.300003231999999,0.7242761344383998,0.29851082328463846
136.28,4.13,5.920000991999999,0.7723217794965835,0.3430571365853369
136.28,4.13,3.36000312,0.5263396806631043,0.1149907712003001
-22.2,4.08,3.1000014144000003,0.49136189198458724,0.08256053676069729
-140.0,4.0,0.18125000639999997,-0.7417219694218812,-1.0607135300090906
-95.6,4.0,0.30000007584000005,-0.5228786354907063,-0.8578093187062401
-159.3,3.92,0.11000009087999998,-0.9586069560357185,-1.2618020272541104
135.03,3.0,12.669997967999999,1.1027765452317873,0.6494437301740494
135.03,3.0,11.410008624000001,1.0572859726701163,0.6072663945361094
-11.73,2.73,7.2000156959999995,0.8573334431922071,0.4218771045681335
-140.13,2.0,0.12999990672000003,-0.8860569593162694,-1.1945360996156025
-140.0,2.0,0.14062501583999998,-0.8519374156256346,-1.1629016011906304
67.3,1.9,2.6999987904,0.4313635695950158,0.02693210127095655
-30.0,1.9,4.6999992960000005,0.6720977928839434,0.25013281217497707
-11.13,1.79,8.099990064,0.9084844861437585,0.4693026388120362
-11.13,1.79,4.299996672,0.6334681194557272,0.21431667247796465
159.3,1.75,0.5500004544,-0.2596369516996997,-0.6137404440817715
-21.0,1.47,4.199996016,0.623248878438368,0.20484173439557768
-33.5,1.4,4.6999992960000005,0.6720977928839434,0.25013281217497707
160.57,1.22,0.8399992032,-0.07572112589765086,-0.44321984877676096
160.57,1.2198,1.0500005808000001,0.02118953929676225,-0.3533675250395842
44.8,1.2,94.70008512,1.9763503693636713,1.4593921284928204
-13.4,0.6,2.1999986639999998,0.34242241708693166,-0.055531157160734645
-110.5,0.2,0.12999990672000003,-0.8860569593162694,-1.1945360996156025
-139.4,0.1,0.16000010352,-0.7958797363556364,-1.1109267980498396
-139.75,0.07,0.12999990672000003,-0.8860569593162694,-1.1945360996156025
-139.75,0.07,0.21999986640000002,-0.6575775829130682,-0.98269767239333
-139.75,0.07,0.20000005056,-0.6989698945463877,-1.0210752377278163
89.0,0.0,1.6000010352000003,0.20412026364436375,-0.18376028281724402
175.0,0.0,1.68000156,0.2253096849991231,-0.16411416085995667
175.0,0.0,0.9199997280000001,-0.03621230105457137,-0.40658858932606795
175.16,0.0,0.5800006512,-0.23657151882946298,-0.5923549470651429
175.16,0.0,0.7299984816,-0.13667804321300592,-0.4997370613833601
-140.0,0.0,0.11875006944000001,-0.9253661277460431,-1.2309822443253269
6.0,-0.2,10.200003840000003,1.008600335260986,0.5621267017576085
-23.2,-0.2,2.500000632,0.3979401184616687,-0.004057003443395826
-23.1,-0.2,3.1000014144000003,0.49136189198458724,0.08256053676069729
-17.3,-0.5,2.9000001023999995,0.46239801323404367,0.05570619823193639
-11.9,-1.2,2.0000005056,0.30103010545361236,-0.09390872249522092
-11.9,-1.3,3.7999933919999997,0.5797828414009071,0.16454148030458415
-139.75,-1.95,0.17999991936000004,-0.7447276894606654,-1.063500332983215
-140.0,-2.0,0.08750010096000001,-1.0579914458765942,-1.3539479983680442
-9.9,-2.18,1.2000015647999998,0.0791818123672599,-0.2995990313063938
-140.0,-3.0,0.09374990544,-1.0280291616472508,-1.3261679717107153
53.6,-3.6,4.09999536,0.6127833652252145,0.19513846097961748
40.5,-4.1,2.600001288,0.4149735631135696,0.011735836076914396
-139.73,-4.95,0.03999994704,-1.3979405836783123,-1.6691374558199885
-139.73,-4.95,0.07999989408,-1.096910588014331,-1.3900325237597317
-139.73,-4.95,0.07000014384,-1.1549010675735418,-1.4437993546093122
-140.0,-5.0,0.07499986128,-1.1249395398801165,-1.4160200293867542
-25.0,-5.0,1.5000003792000003,0.17609136884531248,-0.2097477355339014
-10.2,-5.0,2.1999986639999998,0.34242241708693166,-0.055531157160734645
-21.3,-5.02,2.0000005056,0.30103010545361236,-0.09390872249522092
-21.7,-6.06,2.1999986639999998,0.34242241708693166,-0.055531157160734645
89.35,-6.07,0.8999995968000001,-0.04575768512464656,-0.4154387498108763
63.26,-6.16,1.6999985376,0.23044854778267185,-0.1593495793606753
-14.6,-7.7,2.1999986639999998,0.34242241708693166,-0.055531157160734645
-78.0,-9.0,0.20000005056,-0.6989698945463877,-1.0210752377278163
-139.5,-9.615,0.0030772828799999997,-2.5118325792883844,-2.701900815735261
88.19,-10.55,1.1000009088,0.04139304396428151,-0.33463551202151487
-135.03,-11.97,0.03000000758399999,-1.5228786354907067,-1.7849758339388357
-135.03,-11.97,0.06000007823999999,-1.2218481832967212,-1.5058704785992458
-145.945,-12.77,0.00230796216,-2.6367713158966843,-2.8177398287739415
155.99,-12.99,0.7299984816,-0.13667804321300592,-0.4997370613833601
65.37,-13.13,2.6999987904,0.4313635695950158,0.02693210127095655
-125.375,-17.68,0.006385377743999999,-2.1948134057956787,-2.407971253386111
154.83,-17.76,0.29000001024,-0.5376019867659563,-0.8714603170006588
154.83,-17.76,0.39999947039999995,-0.39794058367831237,-0.7419709405873933
9.16,-20.05,2.500000632,0.3979401184616687,-0.004057003443395826
9.16,-20.05,3.7999933919999997,0.5797828414009071,0.16454148030458415
9.17,-20.07,5.8000065119999995,0.763428481170537,0.3348115681674524
162.0,-25.27,0.29000001024,-0.5376019867659563,-0.8714603170006588
-111.725,-26.6,0.003461959008,-2.4606780787785913,-2.654472075759132
-153.41,-27.67,1.0000002528,1.0978963116709104e-07,-0.37301365455547764
93.5,-28.52,0.39999947039999995,-0.39794058367831237,-0.7419709405873933
-100.245,-29.575,0.0036158231519999996,-2.4417928187909026,-2.636962295067085
97.53,-29.67,1.0000002528,1.0978963116709104e-07,-0.37301365455547764
102.23,-29.82,0.5000001264,-0.30102988587435003,-0.6521185866157344
162.0,-29.997,0.56000052,-0.2518115697205393,-0.6064850119417896
-13.28,-30.58,2.0000005056,0.30103010545361236,-0.09390872249522092
161.4,-30.6,0.20000005056,-0.6989698945463877,-1.0210752377278163
-83.02,-32.81,0.002846486664,-2.545690846549352,-2.7332930674034257
-62.0,-33.0,27.999994464,1.4471579454759875,0.9687426329493862
-73.15,-35.205,0.1461709368,-0.835138969663518,-1.1473266445866115
161.0,-35.499,2.8900000368,0.4608978482866644,0.054315295525400674
161.0,-35.52,1.2399986736,0.09342122060698595,-0.2863967287897927
-75.0,-36.0,3.0000007584000006,0.47712136450929366,0.0693571965263553
161.2,-36.5,2.1000011616000003,0.32221953496074346,-0.07426259297932745
161.2,-36.5,3.3400092960000003,0.5237476755528476,0.11258755085475831
-62.27,-38.72,26.00001288,1.4149735631135696,0.9389023513095098
-62.0,-39.0,26.00001288,1.4149735631135696,0.9389023513095098
168.3,-40.3,0.7999989407999999,-0.09691058801433117,-0.46286600852713655
160.51,-41.95,4.299996672,0.6334681194557272,0.21431667247796465
-75.0,-42.0,3.9999947039999997,0.6020594163216877,0.18519557464520214
-65.05,-42.77,55.00004544,1.7403630483003003,1.240592586383419
8.9733,-42.873,1.0000002528,1.0978963116709104e-07,-0.37301365455547764
8.9,-42.91,2.600001288,0.4149735631135696,0.011735836076914396
-169.0,-45.0,0.8999995968000001,-0.04575768512464656,-0.4154387498108763
160.07,-45.08,3.1999894559999995,0.5051485473172305,0.09534306194217698
-67.48,-45.86,18.999998495999996,1.2787535665749907,0.8126037318138395
175.8,-45.92,0.09399998591999999,-1.0268722114520754,-1.325095286229957
177.49,-47.41,0.13999997232000003,-0.8538720501879936,-1.1646953295760614
66.7,-49.71,0.0094221684,-2.0258491379944967,-2.2513132420100623
5.77,-50.15,9.739988207999998,0.9885584310876883,0.5435445193066264
72.08,-50.625,0.017043063552,-1.7684523365563,-2.0126635465885934
75.02,-51.14,0.008175140352000001,-2.0875047825727666,-2.3084782911381163
74.99,-51.15,0.024248251152,-1.6153195783988121,-1.870683980839759
72.13,-51.61,0.006928080768,-2.1593870579288956,-2.3751251298870484
71.81,-51.675,0.017043063552,-1.7684523365563,-2.0126635465885934
-174.0,-53.0,0.7299984816,-0.13667804321300592,-0.4997370613833601
-125.0,-54.0,0.5000001264,-0.30102988587435003,-0.6521185866157344
-120.0,-54.93,0.5000001264,-0.30102988587435003,-0.6521185866157344
-120.0,-55.0,0.39999947039999995,-0.39794058367831237,-0.7419709405873933
-67.62,-55.22,0.5000001264,-0.30102988587435003,-0.6521185866157344
-156.0,-56.0,0.7000014384,-0.15490106757354186,-0.516632839376717
-115.0,-56.0,0.5000001264,-0.30102988587435003,-0.6521185866157344
-170.2,-56.9,2.0000005056,0.30103010545361236,-0.09390872249522092
-170.0,-60.0,0.12000015647999998,-0.92081818763274,-1.226765546538989
150.5,-61.5,6.500011104,0.8129140985508261,0.38069297558806864
-57.53,-62.26,20.000005056,1.3010301054536124,0.8332577927373745
-34.76,-62.44,0.003999994704,-2.397940583678312,-2.596303971052584
-170.1,-62.89,0.031999894560000006,-1.4948514526827694,-1.7589899685230135
-170.1,-64.81,0.03699992736,-1.4317991285595493,-1.7005299648883714
-2.56,-64.9,4.8199937760000005,0.6830464774399698,0.260284065881169
-2.59,-64.93,0.5200002576,-0.2839964412224492,-0.6363257470954242
-13.93,-70.83,5.359984704000001,0.7291635503312265,0.303042271646483
159.18,-72.82,0.0012999990672000002,-2.8860569593162695,-3.0488691300807935
0.0,-75.0,0.0020000005056,-2.6989698945463876,-2.875408268193007
123.35,-75.1,0.0003999994704,-3.3979405836783125,-3.52347048628518
107.0,-78.0,0.0007000014384,-3.1549010675735416,-3.298132385074503
107.0,-78.0,0.0003999994704,-3.3979405836783125,-3.52347048628518
-120.0,-80.0,0.0030000007584000004,-2.5228786354907062,-2.712142349171431
