lon,lat
107.39495798319325,-86.94915254237289
110.42016806722688,-86.94915254237289
113.44537815126051,-86.94915254237289
116.47058823529409,-86.94915254237289
119.49579831932772,-86.94915254237289
122.52100840336135,-86.94915254237289
125.54621848739492,-86.94915254237289
128.57142857142856,-86.94915254237289
131.5966386554622,-86.94915254237289
134.62184873949582,-86.94915254237289
137.6470588235294,-86.94915254237289
140.67226890756302,-86.94915254237289
143.69747899159665,-86.94915254237289
146.72268907563023,-86.94915254237289
149.74789915966386,-86.94915254237289
152.7731092436975,-86.94915254237289
155.79831932773106,-86.94915254237289
158.8235294117647,-86.94915254237289
161.84873949579833,-86.94915254237289
164.8739495798319,-86.94915254237289
167.89915966386553,-86.94915254237289
170.92436974789916,-86.94915254237289
173.94957983193274,-86.94915254237289
176.97478991596637,-86.94915254237289
180.0,-86.94915254237289
-180.0,-83.89830508474576
-176.9747899159664,-83.89830508474576
-173.94957983193277,-83.89830508474576
-170.92436974789916,-83.89830508474576
-167.89915966386553,-83.89830508474576
-164.87394957983193,-83.89830508474576
-161.84873949579833,-83.89830508474576
-158.8235294117647,-83.89830508474576
-155.7983193277311,-83.89830508474576
-152.7731092436975,-83.89830508474576
-149.74789915966386,-83.89830508474576
-146.72268907563026,-83.89830508474576
-143.69747899159665,-83.89830508474576
-140.67226890756302,-83.89830508474576
-137.64705882352942,-83.89830508474576
-134.62184873949582,-83.89830508474576
-131.5966386554622,-83.89830508474576
-128.57142857142856,-83.89830508474576
-125.54621848739495,-83.89830508474576
-122.52100840336135,-83.89830508474576
-119.49579831932773,-83.89830508474576
-116.47058823529412,-83.89830508474576
-113.44537815126051,-83.89830508474576
-110.4201680672269,-83.89830508474576
-107.39495798319328,-83.89830508474576
-104.36974789915966,-83.89830508474576
-101.34453781512605,-83.89830508474576
-98.31932773109244,-83.89830508474576
-95.29411764705883,-83.89830508474576
-92.26890756302521,-83.89830508474576
-89.2436974789916,-83.89830508474576
-86.21848739495799,-83.89830508474576
-83.19327731092437,-83.89830508474576
-80.16806722689076,-83.89830508474576
-77.14285714285714,-83.89830508474576
-74.11764705882354,-83.89830508474576
-71.09243697478992,-83.89830508474576
-68.0672268907563,-83.89830508474576
-65.0420168067227,-83.89830508474576
-62.01680672268908,-83.89830508474576
-58.991596638655466,-83.89830508474576
-55.96638655462185,-83.89830508474576
-52.94117647058823,-83.89830508474576
-49.91596638655463,-83.89830508474576
-46.89075630252103,-83.89830508474576
-43.865546218487395,-83.89830508474576
-40.84033613445379,-83.89830508474576
-37.81512605042016,-83.89830508474576
-34.78991596638656,-83.89830508474576
-31.764705882352956,-83.89830508474576
-28.739495798319325,-83.89830508474576
-25.714285714285722,-83.89830508474576
-22.68907563025209,-83.89830508474576
-19.66386554621849,-83.89830508474576
-16.638655462184886,-83.89830508474576
-13.613445378151255,-83.89830508474576
-10.588235294117652,-83.89830508474576
-7.563025210084049,-83.89830508474576
-4.537815126050418,-83.89830508474576
-1.5126050420168156,-83.89830508474576
1.5126050420167871,-83.89830508474576
4.537815126050418,-83.89830508474576
7.563025210084021,-83.89830508474576
10.588235294117652,-83.89830508474576
13.613445378151255,-83.89830508474576
16.638655462184857,-83.89830508474576
19.66386554621849,-83.89830508474576
22.68907563025209,-83.89830508474576
25.714285714285722,-83.89830508474576
28.739495798319325,-83.89830508474576
31.764705882352928,-83.89830508474576
34.78991596638656,-83.89830508474576
37.81512605042016,-83.89830508474576
40.840336134453764,-83.89830508474576
43.865546218487395,-83.89830508474576
46.890756302521,-83.89830508474576
49.9159663865546,-83.89830508474576
52.94117647058823,-83.89830508474576
55.966386554621835,-83.89830508474576
58.991596638655466,-83.89830508474576
62.01680672268907,-83.89830508474576
65.04201680672267,-83.89830508474576
68.0672268907563,-83.89830508474576
71.0924369747899,-83.89830508474576
74.11764705882354,-83.89830508474576
77.14285714285711,-83.89830508474576
80.16806722689074,-83.89830508474576
83.19327731092437,-83.89830508474576
86.21848739495795,-83.89830508474576
89.24369747899158,-83.89830508474576
92.26890756302521,-83.89830508474576
95.29411764705884,-83.89830508474576
98.31932773109241,-83.89830508474576
101.34453781512605,-83.89830508474576
104.36974789915968,-83.89830508474576
107.39495798319325,-83.89830508474576
110.42016806722688,-83.89830508474576
113.44537815126051,-83.89830508474576
116.47058823529409,-83.89830508474576
119.49579831932772,-83.89830508474576
122.52100840336135,-83.89830508474576
125.54621848739492,-83.89830508474576
128.57142857142856,-83.89830508474576
131.5966386554622,-83.89830508474576
134.62184873949582,-83.89830508474576
137.6470588235294,-83.89830508474576
140.67226890756302,-83.89830508474576
143.69747899159665,-83.89830508474576
146.72268907563023,-83.89830508474576
149.74789915966386,-83.89830508474576
152.7731092436975,-83.89830508474576
155.79831932773106,-83.89830508474576
158.8235294117647,-83.89830508474576
161.84873949579833,-83.89830508474576
164.8739495798319,-83.89830508474576
167.89915966386553,-83.89830508474576
170.92436974789916,-83.89830508474576
173.94957983193274,-83.89830508474576
176.97478991596637,-83.89830508474576
180.0,-83.89830508474576
-180.0,-80.84745762711864
-176.9747899159664,-80.84745762711864
-173.94957983193277,-80.84745762711864
-170.92436974789916,-80.84745762711864
-167.89915966386553,-80.84745762711864
-164.87394957983193,-80.84745762711864
-161.84873949579833,-80.84745762711864
-158.8235294117647,-80.84745762711864
-155.7983193277311,-80.84745762711864
-152.7731092436975,-80.84745762711864
-149.74789915966386,-80.84745762711864
-146.72268907563026,-80.84745762711864
-143.69747899159665,-80.84745762711864
-140.67226890756302,-80.84745762711864
-137.64705882352942,-80.84745762711864
-134.62184873949582,-80.84745762711864
-131.5966386554622,-80.84745762711864
-128.57142857142856,-80.84745762711864
-125.54621848739495,-80.84745762711864
-122.52100840336135,-80.84745762711864
-119.49579831932773,-80.84745762711864
-116.47058823529412,-80.84745762711864
-113.44537815126051,-80.84745762711864
-110.4201680672269,-80.84745762711864
-107.39495798319328,-80.84745762711864
-104.36974789915966,-80.84745762711864
-101.34453781512605,-80.84745762711864
-98.31932773109244,-80.84745762711864
-95.29411764705883,-80.84745762711864
-92.26890756302521,-80.84745762711864
-89.2436974789916,-80.84745762711864
-86.21848739495799,-80.84745762711864
-83.19327731092437,-80.84745762711864
-80.16806722689076,-80.84745762711864
-77.14285714285714,-80.84745762711864
-74.11764705882354,-80.84745762711864
-71.09243697478992,-80.84745762711864
-68.0672268907563,-80.84745762711864
-65.0420168067227,-80.84745762711864
-62.01680672268908,-80.84745762711864
-58.991596638655466,-80.84745762711864
-55.96638655462185,-80.84745762711864
-52.94117647058823,-80.84745762711864
-49.91596638655463,-80.84745762711864
-46.89075630252103,-80.84745762711864
-43.865546218487395,-80.84745762711864
-40.84033613445379,-80.84745762711864
-37.81512605042016,-80.84745762711864
-34.78991596638656,-80.84745762711864
-31.764705882352956,-80.84745762711864
-28.739495798319325,-80.84745762711864
-25.714285714285722,-80.84745762711864
-22.68907563025209,-80.84745762711864
-19.66386554621849,-80.84745762711864
-16.638655462184886,-80.84745762711864
-13.613445378151255,-80.84745762711864
-10.588235294117652,-80.84745762711864
-7.563025210084049,-80.84745762711864
-4.537815126050418,-80.84745762711864
-1.5126050420168156,-80.84745762711864
1.5126050420167871,-80.84745762711864
4.537815126050418,-80.84745762711864
7.563025210084021,-80.84745762711864
10.588235294117652,-80.84745762711864
13.613445378151255,-80.84745762711864
16.638655462184857,-80.84745762711864
19.66386554621849,-80.84745762711864
22.68907563025209,-80.84745762711864
25.714285714285722,-80.84745762711864
28.739495798319325,-80.84745762711864
31.764705882352928,-80.84745762711864
34.78991596638656,-80.84745762711864
37.81512605042016,-80.84745762711864
40.840336134453764,-80.84745762711864
43.865546218487395,-80.84745762711864
46.890756302521,-80.84745762711864
49.9159663865546,-80.84745762711864
52.94117647058823,-80.84745762711864
55.966386554621835,-80.84745762711864
58.991596638655466,-80.84745762711864
62.01680672268907,-80.84745762711864
65.04201680672267,-80.84745762711864
68.0672268907563,-80.84745762711864
71.0924369747899,-80.84745762711864
74.11764705882354,-80.84745762711864
77.14285714285711,-80.84745762711864
80.16806722689074,-80.84745762711864
83.19327731092437,-80.84745762711864
86.21848739495795,-80.84745762711864
89.24369747899158,-80.84745762711864
92.26890756302521,-80.84745762711864
95.29411764705884,-80.84745762711864
98.31932773109241,-80.84745762711864
101.34453781512605,-80.84745762711864
104.36974789915968,-80.84745762711864
107.39495798319325,-80.84745762711864
110.42016806722688,-80.84745762711864
113.44537815126051,-80.84745762711864
116.47058823529409,-80.84745762711864
119.49579831932772,-80.84745762711864
122.52100840336135,-80.84745762711864
125.54621848739492,-80.84745762711864
128.57142857142856,-80.84745762711864
131.5966386554622,-80.84745762711864
134.62184873949582,-80.84745762711864
137.6470588235294,-80.84745762711864
140.67226890756302,-80.84745762711864
143.69747899159665,-80.84745762711864
146.72268907563023,-80.84745762711864
149.74789915966386,-80.84745762711864
152.7731092436975,-80.84745762711864
155.79831932773106,-80.84745762711864
158.8235294117647,-80.84745762711864
161.84873949579833,-80.84745762711864
164.8739495798319,-80.84745762711864
167.89915966386553,-80.84745762711864
170.92436974789916,-80.84745762711864
173.94957983193274,-80.84745762711864
176.97478991596637,-80.84745762711864
180.0,-80.84745762711864
-180.0,-77.79661016949153
-176.9747899159664,-77.79661016949153
-173.94957983193277,-77.79661016949153
-170.92436974789916,-77.79661016949153
-167.89915966386553,-77.79661016949153
-164.87394957983193,-77.79661016949153
-161.84873949579833,-77.79661016949153
-158.8235294117647,-77.79661016949153
-155.7983193277311,-77.79661016949153
-152.7731092436975,-77.79661016949153
-149.74789915966386,-77.79661016949153
-146.72268907563026,-77.79661016949153
-143.69747899159665,-77.79661016949153
-140.67226890756302,-77.79661016949153
-137.64705882352942,-77.79661016949153
-134.62184873949582,-77.79661016949153
-131.5966386554622,-77.79661016949153
-128.57142857142856,-77.79661016949153
-125.54621848739495,-77.79661016949153
-122.52100840336135,-77.79661016949153
-119.49579831932773,-77.79661016949153
-116.47058823529412,-77.79661016949153
-113.44537815126051,-77.79661016949153
-110.4201680672269,-77.79661016949153
-107.39495798319328,-77.79661016949153
-104.36974789915966,-77.79661016949153
-101.34453781512605,-77.79661016949153
-98.31932773109244,-77.79661016949153
-95.29411764705883,-77.79661016949153
-92.26890756302521,-77.79661016949153
-89.2436974789916,-77.79661016949153
-86.21848739495799,-77.79661016949153
-83.19327731092437,-77.79661016949153
-80.16806722689076,-77.79661016949153
-77.14285714285714,-77.79661016949153
-74.11764705882354,-77.79661016949153
-71.09243697478992,-77.79661016949153
-68.0672268907563,-77.79661016949153
-65.0420168067227,-77.79661016949153
-62.01680672268908,-77.79661016949153
-58.991596638655466,-77.79661016949153
-55.96638655462185,-77.79661016949153
-52.94117647058823,-77.79661016949153
-49.91596638655463,-77.79661016949153
-46.89075630252103,-77.79661016949153
-43.865546218487395,-77.79661016949153
-40.84033613445379,-77.79661016949153
-37.81512605042016,-77.79661016949153
-34.78991596638656,-77.79661016949153
-31.764705882352956,-77.79661016949153
-28.739495798319325,-77.79661016949153
-25.714285714285722,-77.79661016949153
-22.68907563025209,-77.79661016949153
-19.66386554621849,-77.79661016949153
-16.638655462184886,-77.79661016949153
-13.613445378151255,-77.79661016949153
-10.588235294117652,-77.79661016949153
-7.563025210084049,-77.79661016949153
-4.537815126050418,-77.79661016949153
-1.5126050420168156,-77.79661016949153
1.5126050420167871,-77.79661016949153
4.537815126050418,-77.79661016949153
7.563025210084021,-77.79661016949153
10.588235294117652,-77.79661016949153
13.613445378151255,-77.79661016949153
16.638655462184857,-77.79661016949153
19.66386554621849,-77.79661016949153
22.68907563025209,-77.79661016949153
25.714285714285722,-77.79661016949153
28.739495798319325,-77.79661016949153
31.764705882352928,-77.79661016949153
34.78991596638656,-77.79661016949153
37.81512605042016,-77.79661016949153
40.840336134453764,-77.79661016949153
43.865546218487395,-77.79661016949153
46.890756302521,-77.79661016949153
49.9159663865546,-77.79661016949153
52.94117647058823,-77.79661016949153
55.966386554621835,-77.79661016949153
58.991596638655466,-77.79661016949153
62.01680672268907,-77.79661016949153
65.04201680672267,-77.79661016949153
68.0672268907563,-77.79661016949153
71.0924369747899,-77.79661016949153
74.11764705882354,-77.79661016949153
77.14285714285711,-77.79661016949153
80.16806722689074,-77.79661016949153
83.19327731092437,-77.79661016949153
86.21848739495795,-77.79661016949153
89.24369747899158,-77.79661016949153
92.26890756302521,-77.79661016949153
95.29411764705884,-77.79661016949153
98.31932773109241,-77.79661016949153
101.34453781512605,-77.79661016949153
104.36974789915968,-77.79661016949153
107.39495798319325,-77.79661016949153
110.42016806722688,-77.79661016949153
113.44537815126051,-77.79661016949153
116.47058823529409,-77.79661016949153
119.49579831932772,-77.79661016949153
122.52100840336135,-77.79661016949153
125.54621848739492,-77.79661016949153
128.57142857142856,-77.79661016949153
131.5966386554622,-77.79661016949153
134.62184873949582,-77.79661016949153
137.6470588235294,-77.79661016949153
140.67226890756302,-77.79661016949153
143.69747899159665,-77.79661016949153
146.72268907563023,-77.79661016949153
149.74789915966386,-77.79661016949153
152.7731092436975,-77.79661016949153
155.79831932773106,-77.79661016949153
158.8235294117647,-77.79661016949153
161.84873949579833,-77.79661016949153
164.8739495798319,-77.79661016949153
167.89915966386553,-77.79661016949153
170.92436974789916,-77.79661016949153
173.94957983193274,-77.79661016949153
176.97478991596637,-77.79661016949153
180.0,-77.79661016949153
-180.0,-74.74576271186442
-176.9747899159664,-74.74576271186442
-173.94957983193277,-74.74576271186442
-170.92436974789916,-74.74576271186442
-167.89915966386553,-74.74576271186442
-164.87394957983193,-74.74576271186442
-161.84873949579833,-74.74576271186442
-158.8235294117647,-74.74576271186442
-155.7983193277311,-74.74576271186442
-152.7731092436975,-74.74576271186442
-149.74789915966386,-74.74576271186442
-146.72268907563026,-74.74576271186442
-143.69747899159665,-74.74576271186442
-140.67226890756302,-74.74576271186442
-137.64705882352942,-74.74576271186442
-134.62184873949582,-74.74576271186442
-131.5966386554622,-74.74576271186442
-128.57142857142856,-74.74576271186442
-125.54621848739495,-74.74576271186442
-122.52100840336135,-74.74576271186442
-119.49579831932773,-74.74576271186442
-116.47058823529412,-74.74576271186442
-113.44537815126051,-74.74576271186442
-110.4201680672269,-74.74576271186442
-107.39495798319328,-74.74576271186442
-104.36974789915966,-74.74576271186442
-101.34453781512605,-74.74576271186442
-98.31932773109244,-74.74576271186442
-95.29411764705883,-74.74576271186442
-92.26890756302521,-74.74576271186442
-89.2436974789916,-74.74576271186442
-86.21848739495799,-74.74576271186442
-83.19327731092437,-74.74576271186442
-80.16806722689076,-74.74576271186442
-77.14285714285714,-74.74576271186442
-74.11764705882354,-74.74576271186442
-71.09243697478992,-74.74576271186442
-68.0672268907563,-74.74576271186442
-65.0420168067227,-74.74576271186442
-62.01680672268908,-74.74576271186442
-58.991596638655466,-74.74576271186442
-55.96638655462185,-74.74576271186442
-52.94117647058823,-74.74576271186442
-49.91596638655463,-74.74576271186442
-46.89075630252103,-74.74576271186442
-43.865546218487395,-74.74576271186442
-40.84033613445379,-74.74576271186442
-37.81512605042016,-74.74576271186442
-34.78991596638656,-74.74576271186442
-31.764705882352956,-74.74576271186442
-28.739495798319325,-74.74576271186442
-25.714285714285722,-74.74576271186442
-22.68907563025209,-74.74576271186442
-19.66386554621849,-74.74576271186442
-16.638655462184886,-74.74576271186442
-13.613445378151255,-74.74576271186442
-10.588235294117652,-74.74576271186442
-7.563025210084049,-74.74576271186442
-4.537815126050418,-74.74576271186442
-1.5126050420168156,-74.74576271186442
1.5126050420167871,-74.74576271186442
4.537815126050418,-74.74576271186442
7.563025210084021,-74.74576271186442
10.588235294117652,-74.74576271186442
13.613445378151255,-74.74576271186442
16.638655462184857,-74.74576271186442
19.66386554621849,-74.74576271186442
22.68907563025209,-74.74576271186442
25.714285714285722,-74.74576271186442
28.739495798319325,-74.74576271186442
31.764705882352928,-74.74576271186442
34.78991596638656,-74.74576271186442
37.81512605042016,-74.74576271186442
40.840336134453764,-74.74576271186442
43.865546218487395,-74.74576271186442
46.890756302521,-74.74576271186442
49.9159663865546,-74.74576271186442
52.94117647058823,-74.74576271186442
55.966386554621835,-74.74576271186442
58.991596638655466,-74.74576271186442
62.01680672268907,-74.74576271186442
65.04201680672267,-74.74576271186442
68.0672268907563,-74.74576271186442
71.0924369747899,-74.74576271186442
74.11764705882354,-74.74576271186442
77.14285714285711,-74.74576271186442
80.16806722689074,-74.74576271186442
83.19327731092437,-74.74576271186442
86.21848739495795,-74.74576271186442
89.24369747899158,-74.74576271186442
92.26890756302521,-74.74576271186442
95.29411764705884,-74.74576271186442
98.31932773109241,-74.74576271186442
101.34453781512605,-74.74576271186442
104.36974789915968,-74.74576271186442
107.39495798319325,-74.74576271186442
110.42016806722688,-74.74576271186442
113.44537815126051,-74.74576271186442
116.47058823529409,-74.74576271186442
119.49579831932772,-74.74576271186442
122.52100840336135,-74.74576271186442
125.54621848739492,-74.74576271186442
128.57142857142856,-74.74576271186442
131.5966386554622,-74.74576271186442
134.62184873949582,-74.74576271186442
137.6470588235294,-74.74576271186442
140.67226890756302,-74.74576271186442
143.69747899159665,-74.74576271186442
146.72268907563023,-74.74576271186442
149.74789915966386,-74.74576271186442
152.7731092436975,-74.74576271186442
155.79831932773106,-74.74576271186442
158.8235294117647,-74.74576271186442
161.84873949579833,-74.74576271186442
164.8739495798319,-74.74576271186442
167.89915966386553,-74.74576271186442
170.92436974789916,-74.74576271186442
173.94957983193274,-74.74576271186442
176.97478991596637,-74.74576271186442
180.0,-74.74576271186442
-180.0,-71.69491525423729
-176.9747899159664,-71.69491525423729
-173.94957983193277,-71.69491525423729
-170.92436974789916,-71.69491525423729
-167.89915966386553,-71.69491525423729
-164.87394957983193,-71.69491525423729
-161.84873949579833,-71.69491525423729
-158.8235294117647,-71.69491525423729
-155.7983193277311,-71.69491525423729
-152.7731092436975,-71.69491525423729
-149.74789915966386,-71.69491525423729
-146.72268907563026,-71.69491525423729
-143.69747899159665,-71.69491525423729
-140.67226890756302,-71.69491525423729
-137.64705882352942,-71.69491525423729
-134.62184873949582,-71.69491525423729
-131.5966386554622,-71.69491525423729
-128.57142857142856,-71.69491525423729
-125.54621848739495,-71.69491525423729
-122.52100840336135,-71.69491525423729
-119.49579831932773,-71.69491525423729
-116.47058823529412,-71.69491525423729
-113.44537815126051,-71.69491525423729
-110.4201680672269,-71.69491525423729
-107.39495798319328,-71.69491525423729
-104.36974789915966,-71.69491525423729
-101.34453781512605,-71.69491525423729
-98.31932773109244,-71.69491525423729
-95.29411764705883,-71.69491525423729
-92.26890756302521,-71.69491525423729
-89.2436974789916,-71.69491525423729
-86.21848739495799,-71.69491525423729
-83.19327731092437,-71.69491525423729
-80.16806722689076,-71.69491525423729
-77.14285714285714,-71.69491525423729
-74.11764705882354,-71.69491525423729
-71.09243697478992,-71.69491525423729
-68.0672268907563,-71.69491525423729
-65.0420168067227,-71.69491525423729
-62.01680672268908,-71.69491525423729
-58.991596638655466,-71.69491525423729
-55.96638655462185,-71.69491525423729
-52.94117647058823,-71.69491525423729
-49.91596638655463,-71.69491525423729
-46.89075630252103,-71.69491525423729
-43.865546218487395,-71.69491525423729
-40.84033613445379,-71.69491525423729
-37.81512605042016,-71.69491525423729
-34.78991596638656,-71.69491525423729
-31.764705882352956,-71.69491525423729
-28.739495798319325,-71.69491525423729
-25.714285714285722,-71.69491525423729
-22.68907563025209,-71.69491525423729
-19.66386554621849,-71.69491525423729
-16.638655462184886,-71.69491525423729
-13.613445378151255,-71.69491525423729
-10.588235294117652,-71.69491525423729
-7.563025210084049,-71.69491525423729
-4.537815126050418,-71.69491525423729
-1.5126050420168156,-71.69491525423729
1.5126050420167871,-71.69491525423729
4.537815126050418,-71.69491525423729
7.563025210084021,-71.69491525423729
10.588235294117652,-71.69491525423729
13.613445378151255,-71.69491525423729
16.638655462184857,-71.69491525423729
19.66386554621849,-71.69491525423729
22.68907563025209,-71.69491525423729
25.714285714285722,-71.69491525423729
28.739495798319325,-71.69491525423729
31.764705882352928,-71.69491525423729
34.78991596638656,-71.69491525423729
37.81512605042016,-71.69491525423729
40.840336134453764,-71.69491525423729
43.865546218487395,-71.69491525423729
46.890756302521,-71.69491525423729
49.9159663865546,-71.69491525423729
52.94117647058823,-71.69491525423729
55.966386554621835,-71.69491525423729
58.991596638655466,-71.69491525423729
62.01680672268907,-71.69491525423729
65.04201680672267,-71.69491525423729
68.0672268907563,-71.69491525423729
71.0924369747899,-71.69491525423729
74.11764705882354,-71.69491525423729
77.14285714285711,-71.69491525423729
80.16806722689074,-71.69491525423729
83.19327731092437,-71.69491525423729
86.21848739495795,-71.69491525423729
89.24369747899158,-71.69491525423729
92.26890756302521,-71.69491525423729
95.29411764705884,-71.69491525423729
98.31932773109241,-71.69491525423729
101.34453781512605,-71.69491525423729
104.36974789915968,-71.69491525423729
107.39495798319325,-71.69491525423729
110.42016806722688,-71.69491525423729
113.44537815126051,-71.69491525423729
116.47058823529409,-71.69491525423729
119.49579831932772,-71.69491525423729
122.52100840336135,-71.69491525423729
125.54621848739492,-71.69491525423729
128.57142857142856,-71.69491525423729
131.5966386554622,-71.69491525423729
134.62184873949582,-71.69491525423729
137.6470588235294,-71.69491525423729
140.67226890756302,-71.69491525423729
143.69747899159665,-71.69491525423729
146.72268907563023,-71.69491525423729
