lon,lat,dep,log_dep,log_dep_norm,PINN_log_dep
1.23,49.6,60.00007824,1.7781518167032788,0.3700968699882021,1.9101105
0.36,49.54,171.99986688,2.2355281107836897,0.852607828538276,1.899249
32.98,49.33,50.00001264000001,1.69897011412565,0.2865638148105728,1.9302815
8.8,49.3,528.0009407999999,2.722634696366927,1.3664828775247462,2.052184
9.18,49.13,74.99986127999999,1.8750604601198837,0.472331032606417,2.064161
24.8,49.1,56.000052,1.7481884302794606,0.3384868751286499,1.9433393
9.14,49.04,60.00007824,1.7781518167032788,0.3700968699882021,2.0698187
16.66,48.89,189.99998496,2.2787535665749905,0.8982086967458389,2.0554013
7.63,48.58,82.99991375999998,1.9190776411281756,0.5187671345117096,2.0717957
26.89,48.5,91.9999728,1.9637876989454288,0.5659341895896436,1.9754262
-132.77,48.42,2.199998664,0.3424224170869316,-1.1445316269264478,0.51292676
7.38,48.35,82.99991375999998,1.9190776411281756,0.5187671345117096,2.0803165
20.45,48.22,99.00001872,1.9956352767186805,0.5995319196813745,2.0645013
47.31,48.09,98.00001216,1.99122612958046,0.5948804721980095,1.8903338
19.44,47.42,114.00011712,2.05690529751668,0.6641689742210399,2.1498501
19.61,47.24,95.99999904,1.9822712286966235,0.5854334635421102,2.1654408
-111.1,47.1,29.000001024,1.4623980132340435,0.0369911267530992,1.1659964
-111.1,47.1,8.899995312000001,0.949389777883894,-0.5042089716922395,1.1659964
-111.1,47.1,29.000001024,1.4623980132340435,0.0369911267530992,1.1659964
-111.1,47.1,8.899995312000001,0.949389777883894,-0.5042089716922395,1.1659964
18.85,46.62,330.9987024,2.519826291233047,1.152529335923056,2.2345383
161.7,46.6,7.809985008000001,0.892650200209039,-0.5640666170620442,0.9070626
30.45,46.09,164.00012976,2.21484419166983,0.8307872449895229,2.164628
19.48,45.67,620.1964367999999,2.792529266766604,1.4402184353082998,2.3212323
-119.2,44.9,26.799986592,1.4281345767518534,0.0008447768127705,1.1192391
-119.6,44.6,31.200015456,1.4941548091611945,0.0704930861716487,1.1268216
-111.4,44.0,81.40009248,1.9106248982986715,0.5098498795122097,1.4287611
-91.3,43.75,111.00009743999998,2.045323360026619,0.6519505627455782,1.9876219
-112.3,43.6,20.100005712,1.3031961808378882,-0.1309594857875938,1.429014
44.17,43.52,118.00014336,2.071882534936796,0.6799692709953666,1.9656429
166.9,43.28,13.999997232,1.1461279498120065,-0.2966592469928361,0.7937372
-114.8,42.9,33.50006208,1.5250456118421123,0.1030814625367136,1.3899105
-112.3,42.8,17.799990624000003,1.2504197735478753,-0.1866361686413323,1.4811114
-111.5,42.8,31.200015456,1.4941548091611945,0.0704930861716487,1.5091364
-90.83,42.68,120.99984768000002,2.082784823607549,0.6914706842190037,2.1100457
-118.2,42.5,34.600037760000006,1.539076572750889,0.117883481104563,1.3057058
-92.87,42.32,135.99994608,2.1335387361851947,0.7450137281523241,2.2076566
-89.14,42.32,50.00001264000001,1.69897011412565,0.2865638148105728,2.090369
-111.2,42.3,7.799988096000002,0.8920939398897808,-0.5646534461201357,1.5524412
155.9,42.2,13.399993295999998,1.127104581087872,-0.3167280262381367,0.8505568
119.02,42.17,54.509976,1.7364759908137937,0.3261307900698447,1.6155907
-91.63,42.17,478.0006128000001,2.6794284533809223,1.320902277943301,2.1841173
-92.52,42.1,169.99985376000004,2.230448547782672,0.8472491231476428,2.2173636
69.0,42.0,13.499993952,1.1303335739310347,-0.3133215872685827,1.6549548
69.0,42.0,21.500014896000003,1.332438760810878,-0.1001099085885537,1.6549548
141.0,42.0,6.000007824,0.7781518167032788,-0.6848571466387375,1.0074102
-95.67,41.9,310.00014144,2.491361891984587,1.1225007036050203,2.321316
-95.65,41.83,534.9987792,2.7283527910169134,1.3725152044432023,2.3272288
-95.73,41.82,545.9985360000002,2.7371914782212685,1.381839613011146,2.3299768
-89.96,41.82,450.99948960000006,2.65417605038344,1.2942621539716246,2.1307397
-100.2,41.5,871.9987824,2.9405158785136103,1.5963375057778155,2.3146076
-95.88,41.5,1511.9998272000005,3.17955174153153,1.8485093495864569,2.3366048
-94.1,41.48,184.99995216,2.267171616096794,0.8859902715684911,2.2788007
-95.58,41.37,436.000968,2.6394874534809527,1.278766359670732,2.3287609
-94.45,41.37,220.99987296,2.3443920240344918,0.9674542510879358,2.291486
-95.27,41.35,271.99989216,2.434568731849176,1.0625865312032314,2.3187377
-95.97,41.13,279.99994464,2.4471579454759875,1.0758675726850109,2.3366647
-93.95,41.03,157.00008384,2.1958998843279574,0.8108018718669991,2.2781558
-100.6,41.0,662.0005584000002,2.8208583557689093,1.470104321538664,2.2875197
-96.67,40.9,148.0000248,2.170261788168621,0.7837548593450395,2.3347585
-93.52,40.75,130.99991328,2.1172710081593524,0.7278520231300671,2.266686
-93.27,40.7,104.00005152,2.017033554441532,0.6221061187139953,2.2589922
166.98,40.68,7.000014384,0.8450989324264582,-0.6142310180049809,0.72669166
-100.07,40.63,510.000192,2.7075703395970048,1.3505906738424156,2.2859902
-100.24,40.4,147.00001824,2.167317388636141,0.7806486532316955,2.2694936
-100.7,40.2,158.00009039999998,2.198657335436764,0.8137108559898871,2.2458541
-99.09,40.09,114.00011712,2.05690529751668,0.6641689742210399,2.289383
-103.88,40.03,225.99990576,2.354108258050408,0.9777044311895138,2.1176858
140.0,40.0,6.000007824,0.7781518167032788,-0.6848571466387375,0.9616561
-89.71,40.0,46.99999296,1.6720977928839431,0.258214751580545,2.1501465
115.68,39.98,89.99995967999999,1.9542423148753532,0.555864248324671,1.6629533
-102.1,39.9,439.9997328,2.643452412750913,1.2829492093783388,2.1861002
-81.59,39.84,70.00014383999998,1.845098932426458,0.4407229986219584,1.8807871
157.6,39.7,7.355015136,0.8665835708058349,-0.5915657124508802,0.7610149
-103.6,39.7,113.00011055999998,2.053078868400008,0.6601322674550685,2.12044
-90.61,38.98,199.000044,2.2988531724346064,0.9194128566800592,2.1953173
-98.5,38.8,66.00011759999998,1.8195447093749832,0.4137644683720245,2.2453465
-90.0,38.75,431.9990496000001,2.635482791366001,1.2745416252873298,2.179684
-90.0,38.72,255.000096,2.4065403439330235,1.0330178707915083,2.1801453
55.0,38.7,68.00013072,1.8325097475727088,0.4274419874944365,1.849513
-90.02,38.64,416.0008368,2.619094204225918,1.257252419457059,2.1819818
68.85,38.63,74.2499352,1.8706960789684457,0.4677268111806168,1.8105837
-90.0,38.62,78.99988751999999,1.897626472942617,0.4961371384730151,2.1816664
179.3,38.6,1.9199999808,0.2833012243606048,-1.206901766660862,0.60301405
-87.13,38.54,40.999953600000005,1.6127833652252146,0.195640757878041,2.0935335
70.1,38.53,695.9995199999998,2.842608940097023,1.4930501878395903,1.8274626
-98.7,38.4,35.9999208,1.5563015453183762,0.1360550351009224,2.2206833
-87.6,38.39,120.00015648,2.07918181236726,0.6876696730391091,2.1120687
109.7,38.35,222.99988608,2.3483046411878914,0.9715818822694386,1.822311
-86.8,37.99,74.99986127999999,1.8750604601198837,0.472331032606417,2.105237
-87.96,37.91,179.99991935999998,2.2552723105393344,0.8734370513755779,2.1395495
156.6,37.7,13.285013039999995,1.1233619850313743,-0.320676292980551,0.71173483
163.0,37.7,3.160664064,0.4997783386411797,-0.97852836544276,0.666487
110.72,37.57,32.999901120000004,1.518512638571745,0.0961894761446229,1.7578523
138.0,37.5,7.999989407999999,0.9030894119856688,-0.5530537286678692,0.9652125
107.38,37.15,69.00013728,1.838849954793591,0.4341306145683536,1.870547
106.97,36.92,67.00012416,1.8260756075060935,0.4206542655876209,1.8782024
104.13,36.72,102.0000384,2.008600335260986,0.6132094602663831,1.9750215
101.8,36.63,168.99984719999998,2.227886311949609,0.844546082164008,2.0323203
110.02,36.6,37.99993392,1.5797828414009072,0.1608267227187949,1.7506263
107.35,36.58,43.99997328,1.643452412750913,0.227995192751399,1.8516272
-89.0,36.42,69.00013728,1.838849954793591,0.4341306145683536,2.200905
166.73,36.4,5.500004543999999,0.7403630483003003,-0.7247225596488449,0.60811085
-89.3,36.37,119.00014992,2.0755475085302426,0.6838356496086051,2.208537
53.0,36.3,68.00013072,1.8325097475727088,0.4274419874944365,1.6856611
105.1,36.27,76.99987440000001,1.8864900167642815,0.4843886892966901,1.9266536
107.5,36.27,55.00004544,1.7403630483003003,0.3302314569780947,1.8347049
104.73,36.2,112.000104,2.049218425943442,0.6560596781795575,1.9383273
110.15,36.13,43.99997328,1.643452412750913,0.227995192751399,1.7286526
104.85,36.12,77.99988096,1.8920939398897807,0.4903005705068038,1.9307867
110.67,36.1,50.00001264000001,1.69897011412565,0.2865638148105728,1.7081747
103.75,36.07,147.00001824,2.167317388636141,0.7806486532316955,1.9713016
107.5,36.05,83.99992032,1.924278874102349,0.5242541961292266,1.826642
103.83,36.0,294.00003648,2.4683473843001225,1.0982214562826027,1.9656345
133.0,36.0,9.19999728,0.9637876989454286,-0.4890198270372961,1.0340567
109.42,35.75,68.00013072,1.8325097475727088,0.4274419874944365,1.7422956
109.42,35.75,60.00007824,1.7781518167032788,0.3700968699882021,1.7422956
109.42,35.75,53.00003232000001,1.7242761344384,0.3132605025843513,1.7422956
109.42,35.75,60.00007824,1.7781518167032788,0.3700968699882021,1.7422956
109.42,35.75,68.00013072,1.8325097475727088,0.4274419874944365,1.7422956
109.42,35.75,53.00003232000001,1.7242761344384,0.3132605025843513,1.7422956
107.6,35.7,138.91986432,2.1427643504729885,0.754746327001083,1.8098038
107.7,35.7,81.99990720000001,1.913813360889196,0.5132135609289481,1.805981
103.17,35.63,243.00001728,2.3856063044814744,1.0109334217878698,1.9695885
103.2,35.62,198.00003744000003,2.2966652723826617,0.9171047227322816,1.9677174
109.78,35.62,21.000011616,1.3222195349607435,-0.110890721945971,1.72372
103.57,35.58,216.99984672,2.336459427080411,0.9590857260689464,1.9515113
103.58,35.55,245.0000304,2.3891661382524974,1.0146888827231346,1.9486985
107.97,35.48,43.99997328,1.643452412750913,0.227995192751399,1.7873616
-89.97,35.42,317.99956319999995,2.502426523443678,1.134173381005285,2.243084
107.82,35.2,67.00012416,1.8260756075060935,0.4206542655876209,1.7726005
109.59,35.2,15.000003791999998,1.1760913688453123,-0.2650492177317738,1.7115222
108.33,35.13,29.000001024,1.4623980132340435,0.0369911267530992,1.749214
107.65,35.07,65.00011104000002,1.812914098550826,0.4067694788503898,1.767763
105.92,35.0,79.99989408,1.903089411985669,0.5019002879590706,1.8219349
-35.25,34.98,4.09999536,0.6127833652252145,-0.8593132587488987,0.55752
109.6,34.97,12.999990671999996,1.1139430406837303,-0.3306128461524837,1.6931767
113.37,34.97,1204.7414256000002,3.080893844018395,1.744429804333006,1.5748008
104.17,34.93,79.99989408,1.903089411985669,0.5019002879590706,1.8770169
179.7,34.904,5.080008095999999,0.7058644044188255,-0.7611170425797892,0.5433359
108.55,34.8,36.99992736,1.568200871440451,0.1486082769885591,1.7143656
105.7,34.68,94.99999248,1.9777235709110093,0.580635893694932,1.8030467
-90.63,34.63,591.0004080000001,2.7715877806986624,1.4181261304667878,2.2673774
108.95,34.47,57.00005856000001,1.7558753018526985,0.3465961711701327,1.6742852
107.63,34.45,58.00006512,1.763428481170537,0.3545644280297899,1.7170472
109.52,34.35,80.99990064,1.9084844861437589,0.5075918431121474,1.6468078
107.0,34.33,50.00001264000001,1.69897011412565,0.2865638148105728,1.7288113
107.3,34.33,50.00001264000001,1.69897011412565,0.2865638148105728,1.7184348
109.57,34.33,52.00002576,1.7160035587775506,0.3045333156630881,1.6436434
108.12,34.32,94.99999248,1.9777235709110093,0.580635893694932,1.6892806
108.85,34.28,95.99999904,1.9822712286966235,0.5854334635421102,1.6623672
107.83,34.27,104.00005152,2.017033554441532,0.6221061187139953,1.6951066
109.12,34.23,30.000007583999995,1.4771213645092935,0.0525235853191334,1.6498846
109.2,34.2,44.99997984,1.653212319211372,0.2382914452737637,1.6449839
109.2,34.2,29.000001024,1.4623980132340435,0.0369911267530992,1.6449839
109.2,34.2,44.99997984,1.653212319211372,0.2382914452737637,1.6449839
109.2,34.2,29.000001024,1.4623980132340435,0.0369911267530992,1.6449839
109.48,34.18,97.0000056,1.9867717593389156,0.5901813164201486,1.6345723
109.32,34.17,42.99996672,1.6334681194557272,0.2174622224364614,1.6388123
131.0,34.0,11.600013024,1.0644584768345182,-0.3828167855462424,1.0449321
61.5,33.0,13.499993952,1.1303335739310347,-0.3133215872685827,1.3295087
49.33,32.98,50.00001264000001,1.69897011412565,0.2865638148105728,1.492361
-90.67,32.38,344.00099520000003,2.5365596989937487,1.1701823116520644,2.2772448
61.77,32.31,36.19985904000001,1.5587068794207526,0.1385925519735542,1.2918574
150.0,32.0,14.319993024,1.1559428064048645,-0.286305024607583,0.7104277
99.98,31.63,118.21994928,2.072690768687197,0.6808219204367261,1.7405101
-91.29,31.58,522.9993312,2.7185011335014324,1.3621221587768129,2.261914
62.84,31.0,12.999990671999996,1.1139430406837303,-0.3306128461524837,1.2265928
62.33,30.95,31.499985888,1.498310359225629,0.0748770004034185,1.2305247
62.84,30.95,11.200010400000002,1.049218425943442,-0.3988943384473822,1.2306129
140.0,28.4,2.1100012271999997,0.3242827078882295,-1.1636681860060634,0.5570634
49.1,24.8,56.000052,1.7481884302794606,0.3384868751286499,1.8334272
59.2,23.5,146.40997968,2.1655706803578885,0.7788059563176772,1.9712892
-21.3,22.68,5.4000038880000005,0.732394072514883,-0.7331294626620738,0.57387954
63.1,20.9,76.23008063999998,1.8821263791887448,0.4797852523092731,1.7901185
59.6,20.7,328.8605615999999,2.517011794107528,1.1495601708757044,1.9319667
-19.9,19.9,4.960013616000001,0.6954828686969615,-0.7720690853883256,0.83959365
60.7,19.2,105.11011872000002,2.0216445266155736,0.6269704823295558,1.7213452
-21.08,18.43,7.999989407999999,0.9030894119856688,-0.5530537286678692,0.9235083
-21.1,18.4,12.000015648,1.07918181236726,-0.3672843435878303,0.9254021
-21.0,18.1,18.719990352,1.2723056205733343,-0.1635476064145415,0.9605956
69.0,17.1,8.250006816000003,0.9164543073559815,-0.5389543786151589,1.1813122
59.8,16.6,20.339994672,1.3083508348246164,-0.1255215628599728,1.4579245
59.9,16.6,16.600014288,1.2201084618470963,-0.2186132086693,1.4542805
67.9,16.5,17.379994176,1.240049626581492,-0.19757619683653,1.1594615
6.0,15.0,399.9994704,2.602059416321688,1.2392815015351033,2.3979228
64.8,14.9,13.430015568000002,1.1280765161007762,-0.3157026794923732,1.1698939
50.5,14.4,59.20000991999999,1.7723217794965835,0.3639464488199144,1.7920896
57.4,14.3,63.44002512,1.8023633462747937,0.3956389203583536,1.4846327
-18.58,14.17,16.600014288,1.2201084618470963,-0.2186132086693,1.18445
46.8,12.9,102.59985312,2.011146739048516,0.6158957991699913,1.9659315
58.7,12.7,42.77984544,1.6312392111687402,0.2151108266864113,1.3715521
15.035,12.11,210.00011616,2.3222195349607437,0.9440632946809684,2.386709
73.9,12.1,10.739994768,1.0310040697965646,-0.4181096466248042,0.9109011
8.31,12.0,317.99956319999995,2.502426523443678,1.134173381005285,2.35759
53.5,11.3,9.450014688,0.9754324835264474,-0.4767351147707948,1.5614295
57.7,10.5,14.819996304,1.170848095333417,-0.2705806301834214,1.360586
49.3,8.8,528.0009407999999,2.722634696366927,1.3664828775247462,1.8096557
73.7,8.8,18.480001392,1.2667019995971776,-0.1694591688709931,0.9027504
51.2,8.0,15.620001552000003,1.1936810726926903,-0.246492889006704,1.59642
61.1,6.7,11.55999384,1.0629576026610914,-0.3844001387839507,1.052409
-21.9,6.67,2.9000001023999995,0.4623980132340436,-1.0179628898738406,0.58620167
-21.14,6.65,5.700005856,0.7558753018526984,-0.7083578454568071,0.6051013
78.7,6.4,13.140010512,1.1185957126592083,-0.3257044911639055,0.7926931
-21.09,5.45,3.5999920800000007,0.5563015453183762,-0.9188989815260172,0.51267534
60.2,5.4,11.049993648,1.0433620283705105,-0.4050725685899108,0.9479
-20.63,5.37,3.5999920800000007,0.5563015453183762,-0.9188989815260172,0.518951
-22.2,5.31,5.000001264,0.6989701141256499,-0.7683902018163669,0.51040286
-21.71,5.26,3.2999901120000006,0.5185126385717449,-0.9587645404823169,0.5010735
-21.64,5.07,1.2000015647999998,0.0791818123672599,-1.42223836021477,0.5006753
-140.0,5.0,0.26249998752,-0.5808707129056254,-2.118563422936155,-0.59879035
-140.0,4.0,0.30000007584,-0.5228786354907063,-2.057384447934746,-0.62561315
-95.6,4.0,0.359999208,-0.4436984546816239,-1.973852998152957,-0.42637146
-140.0,2.0,0.23750013888,-0.624336132082062,-2.1644174414807105,-0.67861474
67.3,1.9,2.6999987904,0.4313635695950158,-1.050702800844615,0.47500548
-30.0,1.9,15.510003983999995,1.1906119093693104,-0.2497307151823878,0.8039787
159.3,1.75,1.3699995264,0.1367204170236314,-1.3615377781214215,-0.12114862
-33.5,1.4,14.570010432000002,1.163459862721151,-0.2783748758535056,0.8813554
160.57,1.2198,0.7599986783999999,-0.1191871629351117,-1.6315085074841773,-0.15938836
44.8,1.2,28.409994,1.4534711420028668,0.0275736880918576,1.1838815
-13.4,0.6,8.799994655999999,0.944482408414894,-0.5093860208246335,0.7414478
-110.5,0.2,0.30000007584,-0.5228786354907063,-2.057384447934746,-0.6425557
89.0,0.0,2.0000005056,0.3010301054536123,-1.188198612341492,0.2676762
-140.0,0.0,0.2249998992,-0.6478176764526089,-2.189189391031023,-0.7311939
6.0,-0.2,6.120002304000001,0.7867515856446295,-0.675784785851996,0.75735277
-23.2,-0.2,5.000001264,0.6989701141256499,-0.7683902018163669,0.63715845
-23.1,-0.2,3.1000014144000003,0.4913618919845872,-0.9874073296488588,0.6352908
-17.3,-0.5,4.639986288,0.6665166971379122,-0.8026270644208497,0.59996605
-11.9,-1.2,6.000007824,0.7781518167032788,-0.6848571466387375,0.7258993
-11.9,-1.2,6.8000130720000005,0.8325097475727086,-0.6275120291325031,0.7258993
-11.9,-1.3,14.06001024,1.1479856369835115,-0.2946994724496201,0.7241035
-140.0,-2.0,0.20000005056,-0.6989698945463877,-2.243152628968432,-0.7842339
60.55,-3.92,1.5000003792000005,0.1760913688453124,-1.3200032343587134,0.087454125
-140.0,-5.0,0.10625014512,-0.9736704681033244,-2.5329491024120463,-0.8498207
-10.2,-5.0,2.4200001072,0.3838153852185996,-1.1008639489358338,0.5083273
-14.6,-7.7,2.199998664,0.3424224170869316,-1.1445316269264478,0.41778746
-78.0,-9.0,39.99994704,1.6020594163216877,0.1843274849081633,1.2548661
162.0,-25.27,0.6300009792000001,-0.2006587755292337,-1.7174573124314203,-0.25955218
-153.41,-27.67,2.500000632,0.3979401184616687,-1.085963004867274,0.26124442
162.0,-29.997,0.409999536,-0.3872166347747856,-1.9142672753758383,-0.13221236
-13.28,-30.58,2.399999976,0.3802112373686612,-1.1046661591866438,0.57020056
161.4,-30.6,0.6000007823999999,-0.2218481832967212,-1.7398111632656772,-0.10278445
-62.84,-30.95,11.200010400000002,1.049218425943442,-0.3988943384473822,1.0953559
-62.84,-30.95,31.499985888,1.498310359225629,0.0748770004034185,1.0953559
-62.33,-31.0,12.999990671999996,1.1139430406837303,-0.3306128461524837,1.1101413
-61.77,-32.31,36.19985904000001,1.5587068794207526,0.1385925519735542,1.1650574
-61.5,-33.0,13.499993952,1.1303335739310347,-0.3133215872685827,1.2042745
162.51,-34.998,0.7799988096,-0.1079060601102192,-1.6196074627470756,0.21824327
161.0,-35.499,6.080014655999999,0.7839046261497505,-0.6787881972062928,0.25816122
-75.0,-36.0,3.000000758400001,0.4771213645092936,-1.002430431307806,0.8746256
161.2,-36.5,2.0000005056,0.3010301054536123,-1.188198612341492,0.33260664
161.2,-36.5,2.500000632,0.3979401184616687,-1.085963004867274,0.33260664
-62.27,-38.72,129.99990672,2.1139430406837305,0.724341170474456,1.5926965
174.38,-39.0,5.000001264,0.6989701141256499,-0.7683902018163669,0.51385176
174.25,-39.13,3.999994704,0.6020594163216877,-0.8706265317187764,0.52414507
175.0,-39.75,7.000014384,0.8450989324264582,-0.6142310180049809,0.57267725
168.3,-40.3,4.59999864,0.6627577032814473,-0.8065926300882034,0.5625959
160.51,-41.95,4.299996672,0.6334681194557272,-0.8374917941904781,0.53704196
-75.0,-42.0,3.999994704,0.6020594163216877,-0.8706265317187764,1.2549329
-65.05,-42.77,274.99991184000004,2.4393325546033258,1.0676121451522205,1.7964993
8.9733,-42.873,5.000001264,0.6989701141256499,-0.7683902018163669,0.7964908
8.9,-42.91,11.000009088,1.0413930439642811,-0.4071497565979379,0.7994683
160.07,-45.08,3.2999901120000006,0.5185126385717449,-0.9587645404823169,0.4600259
-67.48,-45.86,94.99999248,1.9777235709110093,0.580635893694932,1.790491
-125.0,-54.0,1.3999997232,0.1461279498120062,-1.3516132636197755,0.1505419
-120.0,-54.93,1.0000002528,1.0978963116709104e-07,-1.5057714153923991,0.050833296
-120.0,-55.0,1.2000015647999998,0.0791818123672599,-1.42223836021477,0.046831653
-156.0,-56.0,2.199998664,0.3424224170869316,-1.1445316269264478,0.12056497
-115.0,-56.0,1.2999990672,0.1139430406837306,-1.385566862779423,0.047546826
-170.2,-56.9,3.000000758400001,0.4771213645092936,-1.002430431307806,0.04477215
159.18,-72.82,0.0084999926879999,-2.0705814478813096,-3.690139746411024,-1.8333942
0.0,-75.0,0.0389999404799999,-1.4089360557742006,-2.992134282424922,-1.4921016
123.21,-75.06,0.0120000156479999,-1.92081818763274,-3.532146393468649,-1.9110272
107.0,-78.0,0.012950006112,-1.8877300266091968,-3.4972399050940632,-1.8782952
107.0,-78.0,0.012999990672,-1.8860569593162693,-3.495474896033303,-1.8782952
-120.0,-80.0,0.0120000156479999,-1.92081818763274,-3.532146393468649,-1.7635947
