lon,lat,PINN_log_dep
-180.0,-90.0,-1.5589412
-176.9747899159664,-90.0,-1.5592545
-173.94957983193277,-90.0,-1.5596564
-170.92436974789916,-90.0,-1.5601488
-167.89915966386553,-90.0,-1.5607345
-164.87394957983193,-90.0,-1.5591421
-161.84873949579833,-90.0,-1.5577073
-158.8235294117647,-90.0,-1.5555155
-155.7983193277311,-90.0,-1.5534868
-152.7731092436975,-90.0,-1.5516216
-149.74789915966386,-90.0,-1.5499188
-146.72268907563026,-90.0,-1.5483819
-143.69747899159665,-90.0,-1.5470097
-140.67226890756302,-90.0,-1.5440906
-137.64705882352942,-90.0,-1.5381051
-134.62184873949582,-90.0,-1.5330833
-131.5966386554622,-90.0,-1.5282608
-128.57142857142856,-90.0,-1.5231549
-125.54621848739497,-90.0,-1.5183868
-122.52100840336136,-90.0,-1.5139561
-119.49579831932772,-90.0,-1.5098629
-116.47058823529412,-90.0,-1.5061026
-113.44537815126051,-90.0,-1.5026807
-110.4201680672269,-90.0,-1.4995942
-107.39495798319328,-90.0,-1.4968401
-104.36974789915966,-90.0,-1.494423
-101.34453781512605,-90.0,-1.4934671
-98.31932773109244,-90.0,-1.495899
-95.29411764705884,-90.0,-1.497245
-92.2689075630252,-90.0,-1.4990091
-89.2436974789916,-90.0,-1.5011871
-86.21848739495799,-90.0,-1.5027374
-83.19327731092437,-90.0,-1.5046815
-80.16806722689076,-90.0,-1.5064199
-77.14285714285714,-90.0,-1.5057338
-74.11764705882354,-90.0,-1.5055233
-71.09243697478992,-90.0,-1.5057912
-68.0672268907563,-90.0,-1.5065304
-65.0420168067227,-90.0,-1.5074506
-62.01680672268908,-90.0,-1.5087645
-58.991596638655466,-90.0,-1.5105264
-55.96638655462185,-90.0,-1.5127351
-52.94117647058823,-90.0,-1.5153906
-49.91596638655463,-90.0,-1.5186203
-46.89075630252103,-90.0,-1.5232619
-43.8655462184874,-90.0,-1.5283775
-40.84033613445379,-90.0,-1.5339686
-37.81512605042016,-90.0,-1.540033
-34.78991596638656,-90.0,-1.5465714
-31.76470588235296,-90.0,-1.5535825
-28.739495798319325,-90.0,-1.561068
-25.71428571428572,-90.0,-1.5686649
-22.68907563025209,-90.0,-1.5763421
-19.66386554621849,-90.0,-1.584457
-16.638655462184886,-90.0,-1.5930144
-13.613445378151257,-90.0,-1.6020161
-10.588235294117652,-90.0,-1.6114656
-7.563025210084049,-90.0,-1.6210588
-4.537815126050418,-90.0,-1.6288671
-1.5126050420168156,-90.0,-1.6369727
1.5126050420167871,-90.0,-1.6454587
4.537815126050418,-90.0,-1.6543221
7.563025210084021,-90.0,-1.6629453
10.588235294117652,-90.0,-1.6714718
13.613445378151257,-90.0,-1.6771286
16.638655462184857,-90.0,-1.678922
19.66386554621849,-90.0,-1.6814582
22.68907563025209,-90.0,-1.6854266
25.71428571428572,-90.0,-1.688785
28.739495798319325,-90.0,-1.692727
31.764705882352928,-90.0,-1.6970605
34.78991596638656,-90.0,-1.7015213
37.81512605042016,-90.0,-1.706117
40.84033613445376,-90.0,-1.7108399
43.8655462184874,-90.0,-1.7156919
46.890756302521,-90.0,-1.7206665
49.9159663865546,-90.0,-1.7257674
52.94117647058823,-90.0,-1.730991
55.96638655462184,-90.0,-1.7356371
58.991596638655466,-90.0,-1.7399881
62.01680672268907,-90.0,-1.7436749
65.04201680672267,-90.0,-1.7469774
68.0672268907563,-90.0,-1.750356
71.0924369747899,-90.0,-1.7535049
74.11764705882354,-90.0,-1.7560637
77.14285714285711,-90.0,-1.7576543
80.16806722689074,-90.0,-1.7593237
83.19327731092437,-90.0,-1.7610681
86.21848739495795,-90.0,-1.7628902
89.24369747899158,-90.0,-1.7636379
92.2689075630252,-90.0,-1.7631001
95.29411764705884,-90.0,-1.76179
98.3193277310924,-90.0,-1.760623
101.34453781512605,-90.0,-1.7595581
104.36974789915968,-90.0,-1.7571175
107.39495798319324,-90.0,-1.7544612
110.42016806722688,-90.0,-1.7517178
113.44537815126051,-90.0,-1.7476201
116.47058823529407,-90.0,-1.7435222
119.49579831932772,-90.0,-1.7391034
122.52100840336136,-90.0,-1.7347946
125.54621848739492,-90.0,-1.7305963
128.57142857142856,-90.0,-1.7265028
131.5966386554622,-90.0,-1.7225201
134.62184873949582,-90.0,-1.7186427
137.6470588235294,-90.0,-1.7148662
140.67226890756302,-90.0,-1.711377
143.69747899159665,-90.0,-1.7093687
146.72268907563023,-90.0,-1.7074062
149.74789915966386,-90.0,-1.7054886
152.7731092436975,-90.0,-1.7036217
155.79831932773106,-90.0,-1.7018026
158.8235294117647,-90.0,-1.7000358
161.84873949579833,-90.0,-1.6983229
164.8739495798319,-90.0,-1.6961426
167.89915966386553,-90.0,-1.6932133
170.92436974789916,-90.0,-1.6911321
173.94957983193274,-90.0,-1.6891327
176.97478991596637,-90.0,-1.6872354
180.0,-90.0,-1.6854119
-180.0,-86.94915254237289,-1.509547
-176.9747899159664,-86.94915254237289,-1.5099604
-173.94957983193277,-86.94915254237289,-1.5104451
-170.92436974789916,-86.94915254237289,-1.5110022
-167.89915966386553,-86.94915254237289,-1.5092393
-164.87394957983193,-86.94915254237289,-1.5076299
-161.84873949579833,-86.94915254237289,-1.5055023
-158.8235294117647,-86.94915254237289,-1.5033427
-155.7983193277311,-86.94915254237289,-1.5013309
-152.7731092436975,-86.94915254237289,-1.4994658
-149.74789915966386,-86.94915254237289,-1.4978697
-146.72268907563026,-86.94915254237289,-1.4971927
-143.69747899159665,-86.94915254237289,-1.4951996
-140.67226890756302,-86.94915254237289,-1.489912
-137.64705882352942,-86.94915254237289,-1.4846822
-134.62184873949582,-86.94915254237289,-1.4794307
-131.5966386554622,-86.94915254237289,-1.4772264
-128.57142857142856,-86.94915254237289,-1.475403
-125.54621848739497,-86.94915254237289,-1.4739548
-122.52100840336136,-86.94915254237289,-1.4728817
-119.49579831932772,-86.94915254237289,-1.4721808
-116.47058823529412,-86.94915254237289,-1.4718473
