lon,lat,PINN_log_dep
-180.0,-90.0,-1.9799474
-176.9747899159664,-90.0,-1.9908649
-173.94957983193277,-90.0,-2.0027075
-170.92436974789916,-90.0,-2.0154855
-167.89915966386553,-90.0,-2.0292046
-164.87394957983193,-90.0,-2.0438983
-161.84873949579833,-90.0,-2.0587695
-158.8235294117647,-90.0,-2.0716217
-155.7983193277311,-90.0,-2.0854094
-152.7731092436975,-90.0,-2.1001492
-149.74789915966386,-90.0,-2.1161003
-146.72268907563026,-90.0,-2.1212285
-143.69747899159665,-90.0,-2.1244957
-140.67226890756302,-90.0,-2.1235554
-137.64705882352942,-90.0,-2.1235056
-134.62184873949582,-90.0,-2.1240985
-131.5966386554622,-90.0,-2.125347
-128.57142857142856,-90.0,-2.1272807
-125.54621848739497,-90.0,-2.1307714
-122.52100840336136,-90.0,-2.1362805
-119.49579831932772,-90.0,-2.1386416
-116.47058823529412,-90.0,-2.1416543
-113.44537815126051,-90.0,-2.1453218
-110.4201680672269,-90.0,-2.1496658
-107.39495798319328,-90.0,-2.1546953
-104.36974789915966,-90.0,-2.1591926
-101.34453781512605,-90.0,-2.1577122
-98.31932773109244,-90.0,-2.1565313
-95.29411764705884,-90.0,-2.1466367
-92.2689075630252,-90.0,-2.137418
-89.2436974789916,-90.0,-2.1288843
-86.21848739495799,-90.0,-2.1210387
-83.19327731092437,-90.0,-2.1176553
-80.16806722689076,-90.0,-2.1187286
-77.14285714285714,-90.0,-2.1175845
-74.11764705882354,-90.0,-2.1137674
-71.09243697478992,-90.0,-2.1105022
-68.0672268907563,-90.0,-2.114001
-65.0420168067227,-90.0,-2.1191044
-62.01680672268908,-90.0,-2.1246965
-58.991596638655466,-90.0,-2.1314878
-55.96638655462185,-90.0,-2.1390426
-52.94117647058823,-90.0,-2.1473792
-49.91596638655463,-90.0,-2.1538355
-46.89075630252103,-90.0,-2.1587322
-43.8655462184874,-90.0,-2.1642497
-40.84033613445379,-90.0,-2.1656737
-37.81512605042016,-90.0,-2.16565
-34.78991596638656,-90.0,-2.1677668
-31.76470588235296,-90.0,-2.1657531
-28.739495798319325,-90.0,-2.1619825
-25.71428571428572,-90.0,-2.1567786
-22.68907563025209,-90.0,-2.1521716
-19.66386554621849,-90.0,-2.1481602
-16.638655462184886,-90.0,-2.144736
-13.613445378151257,-90.0,-2.1419039
-10.588235294117652,-90.0,-2.133909
-7.563025210084049,-90.0,-2.1259255
-4.537815126050418,-90.0,-2.1173844
-1.5126050420168156,-90.0,-2.1084032
1.5126050420167871,-90.0,-2.0959258
4.537815126050418,-90.0,-2.0836167
7.563025210084021,-90.0,-2.0693848
10.588235294117652,-90.0,-2.0540178
13.613445378151257,-90.0,-2.0410178
16.638655462184857,-90.0,-2.0326378
19.66386554621849,-90.0,-2.0249825
22.68907563025209,-90.0,-2.0181425
25.71428571428572,-90.0,-2.0117497
28.739495798319325,-90.0,-2.0057852
31.764705882352928,-90.0,-2.0002306
34.78991596638656,-90.0,-1.9955695
37.81512605042016,-90.0,-1.979165
40.84033613445376,-90.0,-1.960993
43.8655462184874,-90.0,-1.9389946
46.890756302521,-90.0,-1.9139626
49.9159663865546,-90.0,-1.9018285
52.94117647058823,-90.0,-1.8901211
55.96638655462184,-90.0,-1.8788515
58.991596638655466,-90.0,-1.8683006
62.01680672268907,-90.0,-1.8582044
65.04201680672267,-90.0,-1.8488281
68.0672268907563,-90.0,-1.8402134
71.0924369747899,-90.0,-1.8320377
74.11764705882354,-90.0,-1.8230515
77.14285714285711,-90.0,-1.8146672
80.16806722689074,-90.0,-1.8173537
83.19327731092437,-90.0,-1.82317
86.21848739495795,-90.0,-1.8292209
89.24369747899158,-90.0,-1.836588
92.2689075630252,-90.0,-1.8442991
95.29411764705884,-90.0,-1.8522067
98.3193277310924,-90.0,-1.8603346
101.34453781512605,-90.0,-1.8686805
104.36974789915968,-90.0,-1.8771819
107.39495798319324,-90.0,-1.8811255
110.42016806722688,-90.0,-1.8842918
113.44537815126051,-90.0,-1.8859634
116.47058823529407,-90.0,-1.8858207
