lon,lat,PINN_log_dep
52.94117647058823,-90.0,-1.1659694
55.96638655462184,-90.0,-1.1706264
58.991596638655466,-90.0,-1.1753933
62.01680672268907,-90.0,-1.1802543
65.04201680672267,-90.0,-1.1852076
68.0672268907563,-90.0,-1.1902518
71.0924369747899,-90.0,-1.1953919
74.11764705882354,-90.0,-1.2006302
77.14285714285711,-90.0,-1.2059654
80.16806722689074,-90.0,-1.2114056
83.19327731092437,-90.0,-1.2169462
86.21848739495795,-90.0,-1.222587
89.24369747899158,-90.0,-1.2283378
92.2689075630252,-90.0,-1.2341932
95.29411764705884,-90.0,-1.239335
98.3193277310924,-90.0,-1.2435449
101.34453781512605,-90.0,-1.2478108
104.36974789915968,-90.0,-1.2521344
107.39495798319324,-90.0,-1.2579871
110.42016806722688,-90.0,-1.2643522
113.44537815126051,-90.0,-1.2698944
116.47058823529407,-90.0,-1.2755517
119.49579831932772,-90.0,-1.280284
122.52100840336136,-90.0,-1.2845525
125.54621848739492,-90.0,-1.288272
128.57142857142856,-90.0,-1.2927384
131.5966386554622,-90.0,-1.2972678
134.62184873949582,-90.0,-1.3018597
137.6470588235294,-90.0,-1.3069474
140.67226890756302,-90.0,-1.3096799
143.69747899159665,-90.0,-1.3117583
146.72268907563023,-90.0,-1.313671
149.74789915966386,-90.0,-1.3156248
152.7731092436975,-90.0,-1.3176227
155.79831932773106,-90.0,-1.3196673
158.8235294117647,-90.0,-1.3202236
161.84873949579833,-90.0,-1.3180205
164.8739495798319,-90.0,-1.3157119
167.89915966386553,-90.0,-1.3128656
170.92436974789916,-90.0,-1.3089137
173.94957983193274,-90.0,-1.3049277
176.97478991596637,-90.0,-1.3009076
180.0,-90.0,-1.2968547
-180.0,-86.94915254237289,-0.9395678
-176.9747899159664,-86.94915254237289,-0.9415926
-173.94957983193277,-86.94915254237289,-0.9436239
-170.92436974789916,-86.94915254237289,-0.9456676
-167.89915966386553,-86.94915254237289,-0.9477089
-164.87394957983193,-86.94915254237289,-0.9495789
-161.84873949579833,-86.94915254237289,-0.9522668
-158.8235294117647,-86.94915254237289,-0.9546307
-155.7983193277311,-86.94915254237289,-0.95783067
-152.7731092436975,-86.94915254237289,-0.9614476
-149.74789915966386,-86.94915254237289,-0.96504486
-146.72268907563026,-86.94915254237289,-0.9686218
-143.69747899159665,-86.94915254237289,-0.97199404
-140.67226890756302,-86.94915254237289,-0.97396785
-137.64705882352942,-86.94915254237289,-0.9758837
-134.62184873949582,-86.94915254237289,-0.97768867
-131.5966386554622,-86.94915254237289,-0.97950727
-128.57142857142856,-86.94915254237289,-0.98133373
-125.54621848739497,-86.94915254237289,-0.9831771
-122.52100840336136,-86.94915254237289,-0.98507947
