lon,lat,PINN_log_dep
-180.0,-90.0,-2.557764
-176.9747899159664,-90.0,-2.589068
-173.94957983193277,-90.0,-2.6195412
-170.92436974789916,-90.0,-2.6590893
-167.89915966386553,-90.0,-2.70845
-164.87394957983193,-90.0,-2.7683806
-161.84873949579833,-90.0,-2.8421328
-158.8235294117647,-90.0,-2.8530796
-155.7983193277311,-90.0,-2.807248
-152.7731092436975,-90.0,-2.7653337
-149.74789915966386,-90.0,-2.737711
-146.72268907563026,-90.0,-2.7644637
-143.69747899159665,-90.0,-2.8369403
-140.67226890756302,-90.0,-2.9256737
-137.64705882352942,-90.0,-3.0438616
-134.62184873949582,-90.0,-3.1641464
-131.5966386554622,-90.0,-3.264473
-128.57142857142856,-90.0,-3.2912846
-125.54621848739497,-90.0,-3.2073538
-122.52100840336136,-90.0,-3.098551
-119.49579831932772,-90.0,-3.0133271
-116.47058823529412,-90.0,-2.9391108
-113.44537815126051,-90.0,-2.8972054
-110.4201680672269,-90.0,-2.8717797
-107.39495798319328,-90.0,-2.8514588
-104.36974789915966,-90.0,-2.832185
-101.34453781512605,-90.0,-2.8131778
-98.31932773109244,-90.0,-2.793687
-95.29411764705884,-90.0,-2.772947
-92.2689075630252,-90.0,-2.7502515
-89.2436974789916,-90.0,-2.7714496
-86.21848739495799,-90.0,-2.8035777
-83.19327731092437,-90.0,-2.7943988
-80.16806722689076,-90.0,-2.7646954
-77.14285714285714,-90.0,-2.840333
-74.11764705882354,-90.0,-2.8925116
-71.09243697478992,-90.0,-2.8669686
-68.0672268907563,-90.0,-2.8154519
-65.0420168067227,-90.0,-2.7577631
-62.01680672268908,-90.0,-2.7008526
-58.991596638655466,-90.0,-2.6179404
-55.96638655462185,-90.0,-2.5474458
-52.94117647058823,-90.0,-2.5559683
-49.91596638655463,-90.0,-2.5612206
-46.89075630252103,-90.0,-2.5624652
-43.8655462184874,-90.0,-2.6043608
-40.84033613445379,-90.0,-2.5581422
-37.81512605042016,-90.0,-2.5469797
-34.78991596638656,-90.0,-2.5370448
-31.76470588235296,-90.0,-2.5160232
-28.739495798319325,-90.0,-2.4943218
-25.71428571428572,-90.0,-2.4710593
-22.68907563025209,-90.0,-2.4466548
-19.66386554621849,-90.0,-2.4661515
-16.638655462184886,-90.0,-2.4865174
-13.613445378151257,-90.0,-2.4818912
-10.588235294117652,-90.0,-2.3969593
-7.563025210084049,-90.0,-2.3072813
-4.537815126050418,-90.0,-2.2548058
-1.5126050420168156,-90.0,-2.2260327
1.5126050420167871,-90.0,-2.1882465
4.537815126050418,-90.0,-2.1319385
7.563025210084021,-90.0,-2.155009
10.588235294117652,-90.0,-2.180199
13.613445378151257,-90.0,-2.203812
16.638655462184857,-90.0,-2.2257235
19.66386554621849,-90.0,-2.2457635
22.68907563025209,-90.0,-2.2610278
25.71428571428572,-90.0,-2.2843578
28.739495798319325,-90.0,-2.302594
31.764705882352928,-90.0,-2.303979
34.78991596638656,-90.0,-2.2660508
37.81512605042016,-90.0,-2.2345266
40.84033613445376,-90.0,-2.226303
43.8655462184874,-90.0,-2.2875602
46.890756302521,-90.0,-2.310814
49.9159663865546,-90.0,-2.3284576
52.94117647058823,-90.0,-2.2749114
55.96638655462184,-90.0,-2.2526686
58.991596638655466,-90.0,-2.2690053
62.01680672268907,-90.0,-2.2394075
65.04201680672267,-90.0,-2.2006693
68.0672268907563,-90.0,-2.1718056
71.0924369747899,-90.0,-2.1520364
74.11764705882354,-90.0,-2.1013381
77.14285714285711,-90.0,-2.039574
80.16806722689074,-90.0,-1.9882684
83.19327731092437,-90.0,-1.9466373
86.21848739495795,-90.0,-1.9139884
89.24369747899158,-90.0,-1.891792
92.2689075630252,-90.0,-1.8787196
95.29411764705884,-90.0,-1.8727009
98.3193277310924,-90.0,-1.871281
101.34453781512605,-90.0,-1.8745209
104.36974789915968,-90.0,-1.8830938
107.39495798319324,-90.0,-1.8966513
110.42016806722688,-90.0,-1.914901
113.44537815126051,-90.0,-1.9375523
116.47058823529407,-90.0,-1.9428941
119.49579831932772,-90.0,-1.8888093
122.52100840336136,-90.0,-1.7976507
125.54621848739492,-90.0,-1.6950504
128.57142857142856,-90.0,-1.5816542
131.5966386554622,-90.0,-1.5097902
134.62184873949582,-90.0,-1.4619894
137.6470588235294,-90.0,-1.4367096
140.67226890756302,-90.0,-1.4146807
143.69747899159665,-90.0,-1.3942589
146.72268907563023,-90.0,-1.3753513
149.74789915966386,-90.0,-1.3578707
152.7731092436975,-90.0,-1.3417606
155.79831932773106,-90.0,-1.3269376
158.8235294117647,-90.0,-1.3137631
161.84873949579833,-90.0,-1.3057861
164.8739495798319,-90.0,-1.2990805
167.89915966386553,-90.0,-1.2935677
170.92436974789916,-90.0,-1.2891978
173.94957983193274,-90.0,-1.2835345
176.97478991596637,-90.0,-1.2771411
180.0,-90.0,-1.2717227
-180.0,-86.94915254237289,-2.285339
-176.9747899159664,-86.94915254237289,-2.3104553
-173.94957983193277,-86.94915254237289,-2.3370144
-170.92436974789916,-86.94915254237289,-2.3665822
-167.89915966386553,-86.94915254237289,-2.4052625
-164.87394957983193,-86.94915254237289,-2.4537628
-161.84873949579833,-86.94915254237289,-2.5128832
-158.8235294117647,-86.94915254237289,-2.5835598
-155.7983193277311,-86.94915254237289,-2.5389376
-152.7731092436975,-86.94915254237289,-2.483338
-149.74789915966386,-86.94915254237289,-2.4752007
-146.72268907563026,-86.94915254237289,-2.4718835
-143.69747899159665,-86.94915254237289,-2.4319541
-140.67226890756302,-86.94915254237289,-2.463149
-137.64705882352942,-86.94915254237289,-2.5325217
-134.62184873949582,-86.94915254237289,-2.6042414
-131.5966386554622,-86.94915254237289,-2.734103
-128.57142857142856,-86.94915254237289,-2.8473716
-125.54621848739497,-86.94915254237289,-2.8746367
-122.52100840336136,-86.94915254237289,-2.8028827
-119.49579831932772,-86.94915254237289,-2.7185388
-116.47058823529412,-86.94915254237289,-2.6438339
-113.44537815126051,-86.94915254237289,-2.5771534
-110.4201680672269,-86.94915254237289,-2.545631
-107.39495798319328,-86.94915254237289,-2.5238817
-104.36974789915966,-86.94915254237289,-2.5012116
-101.34453781512605,-86.94915254237289,-2.478741
-98.31932773109244,-86.94915254237289,-2.456231
-95.29411764705884,-86.94915254237289,-2.4463224
-92.2689075630252,-86.94915254237289,-2.4416666
-89.2436974789916,-86.94915254237289,-2.449978
-86.21848739495799,-86.94915254237289,-2.4907985
-83.19327731092437,-86.94915254237289,-2.5209458
-80.16806722689076,-86.94915254237289,-2.5245132
-77.14285714285714,-86.94915254237289,-2.4924104
-74.11764705882354,-86.94915254237289,-2.559004
-71.09243697478992,-86.94915254237289,-2.5550804
-68.0672268907563,-86.94915254237289,-2.5221243
-65.0420168067227,-86.94915254237289,-2.4664502
-62.01680672268908,-86.94915254237289,-2.4544024
-58.991596638655466,-86.94915254237289,-2.3840566
-55.96638655462185,-86.94915254237289,-2.3161025
-52.94117647058823,-86.94915254237289,-2.3110745
-49.91596638655463,-86.94915254237289,-2.3211257
-46.89075630252103,-86.94915254237289,-2.3267796
-43.8655462184874,-86.94915254237289,-2.3494992
-40.84033613445379,-86.94915254237289,-2.3570168
-37.81512605042016,-86.94915254237289,-2.3339164
-34.78991596638656,-86.94915254237289,-2.3233817
-31.76470588235296,-86.94915254237289,-2.3016884
-28.739495798319325,-86.94915254237289,-2.2785554
-25.71428571428572,-86.94915254237289,-2.2534401
-22.68907563025209,-86.94915254237289,-2.2349236
-19.66386554621849,-86.94915254237289,-2.2531204
-16.638655462184886,-86.94915254237289,-2.2717252
-13.613445378151257,-86.94915254237289,-2.258246
-10.588235294117652,-86.94915254237289,-2.1714735
-7.563025210084049,-86.94915254237289,-2.1252162
-4.537815126050418,-86.94915254237289,-2.0987916
-1.5126050420168156,-86.94915254237289,-2.073115
1.5126050420167871,-86.94915254237289,-2.0380244
4.537815126050418,-86.94915254237289,-2.0100634
7.563025210084021,-86.94915254237289,-2.0326827
10.588235294117652,-86.94915254237289,-2.0571313
13.613445378151257,-86.94915254237289,-2.0776858
16.638655462184857,-86.94915254237289,-2.100283
19.66386554621849,-86.94915254237289,-2.1061847
22.68907563025209,-86.94915254237289,-2.1283464
